FOM,contract_id,MOC,POC,usage_score,support_score,activity_score,score_y_c,ischr,score_final,score_final_b,support_score_label,usage_score_label,activity_score_label
2023-03-01,contract_35_1_14,5,0.4166666666666667,-0.8333333333333333,0.0,0.0,0.02,0,0.03556227684020996,0,,risky,normal
2023-04-01,contract_35_1_14,6,0.5,0.1666666666666666,0.0,0.375,0.02,0,0.0001439966872567311,0,,healthy,healthy
2023-05-01,contract_35_1_14,7,0.5833333333333334,-0.3333333333333333,0.0,0.375,0.02,0,0.0010143278632313013,0,,risky,healthy
2023-06-01,contract_35_1_14,8,0.6666666666666666,0.1666666666666666,0.0,0.5,0.02,0,0.0005727690295316279,0,,healthy,healthy
2023-07-01,contract_35_1_14,9,0.75,0.3333333333333333,0.0,0.625,0.02,0,0.0001831121917348355,0,,healthy,healthy
2023-08-01,contract_35_1_14,10,0.8333333333333334,-0.3333333333333333,0.0,0.625,0.02,0,0.0010041292989626527,0,,risky,healthy
2023-09-01,contract_35_1_14,11,0.9166666666666666,-0.1666666666666666,0.0,0.625,0.02,0,0.00037382537266239524,0,,risky,healthy
2023-10-01,contract_35_1_14,12,1.0,-0.5,0.0,0.0,0.02,0,0.06521277874708176,0,,risky,
2023-11-01,contract_35_2_9,1,0.0833333333333333,-0.1666666666666667,0.0,-0.375,0.31,0,0.07969211041927338,0,,risky,risky
2023-12-01,contract_35_2_9,2,0.1666666666666666,-1.0,0.0,0.0,0.31,0,0.18720600008964539,0,,risky,
2024-01-01,contract_35_2_9,3,0.25,0.0,0.0,0.0,0.31,0,0.24907444417476654,0,,normal,
2024-02-01,contract_35_2_9,4,0.3333333333333333,-0.1666666666666666,0.0,-0.125,0.31,0,0.12872573733329773,0,,risky,risky
2024-03-01,contract_35_2_9,5,0.4166666666666667,0.0,0.0,-0.125,0.31,0,0.17771953344345093,0,,normal,risky
2024-04-01,contract_35_2_9,6,0.5,-0.6666666666666666,-0.125,0.0,0.31,0,0.3931243419647217,0,risky,risky,normal
2024-05-01,contract_35_2_9,7,0.5833333333333334,0.1666666666666666,0.0,0.0,0.31,0,0.23993046581745148,0,normal,healthy,
2024-06-01,contract_35_2_9,8,0.6666666666666666,-0.3333333333333333,0.0,0.25,0.31,0,0.11039088666439056,0,normal,risky,healthy
2024-07-01,contract_35_2_9,9,0.75,-0.8333333333333333,0.125,0.25,0.31,0,0.09005822986364365,0,healthy,risky,healthy
2024-08-01,contract_35_2_9,10,0.8333333333333334,0.1666666666666666,0.125,0.375,0.31,0,0.044828809797763824,0,healthy,healthy,healthy
2024-09-01,contract_35_2_9,11,0.9166666666666666,0.3333333333333333,0.0,0.5,0.31,0,0.0027385943103581667,0,normal,healthy,healthy
2024-10-01,contract_35_2_9,12,1.0,-0.6666666666666666,0.125,0.5,0.31,0,0.002590887015685439,0,healthy,risky,healthy
2024-11-01,contract_35_3_2,1,0.0833333333333333,-0.3333333333333333,0.0,-0.25,0.09,0,0.0540086068212986,0,,risky,risky
2024-12-01,contract_35_3_2,2,0.1666666666666666,0.3333333333333333,0.0,0.0,0.09,0,0.16561469435691833,0,,healthy,normal
2025-01-01,contract_35_3_2,3,0.25,-0.5,0.0,0.0,0.09,0,0.21771679818630219,0,,risky,
2025-02-01,contract_35_3_2,4,0.3333333333333333,0.6666666666666666,0.0,0.0,0.09,0,0.1749798208475113,0,,healthy,normal
2025-03-01,contract_35_3_2,5,0.4166666666666667,-0.1666666666666666,0.0,0.0,0.09,0,0.18146143853664398,0,,risky,normal
2025-04-01,contract_35_3_2,6,0.5,-0.8333333333333333,0.0,0.0,0.09,0,0.07068149000406265,0,,risky,
2025-05-01,contract_35_3_2,7,0.5833333333333334,-0.1666666666666667,0.0,0.0,0.09,0,0.2024199664592743,0,,risky,
2025-06-01,contract_35_3_2,8,0.6666666666666666,-0.8333333333333333,0.0,0.0,0.09,0,0.12156128883361816,0,,risky,
2025-07-01,contract_35_3_2,9,0.75,0.3333333333333333,0.0,0.0,0.09,0,0.18713974952697754,0,,healthy,
2025-08-01,contract_35_3_2,10,0.8333333333333334,-0.5,0.0,0.125,0.09,0,0.3590499758720398,0,,risky,healthy
2025-09-01,contract_35_3_2,11,0.9166666666666666,0.1666666666666666,0.0,0.0,0.09,0,0.16716445982456207,0,,healthy,
2025-10-01,contract_35_3_2,12,1.0,-0.6666666666666666,0.0,0.0,0.09,0,0.08874703198671341,0,,risky,
2022-11-01,contract_35_1_15,1,0.0833333333333333,-0.5,0.0,0.0,0.55,0,0.23972409963607788,0,,risky,
2022-12-01,contract_35_1_15,2,0.1666666666666666,0.8333333333333333,0.0,0.0,0.55,0,0.10081363469362259,0,,healthy,
2023-01-01,contract_35_1_15,3,0.25,0.6666666666666666,-0.25,0.0,0.55,0,0.1351289004087448,0,risky,healthy,
2023-02-01,contract_35_1_15,4,0.3333333333333333,0.5,-0.125,-0.375,0.55,0,0.30918261408805847,0,risky,healthy,risky
2023-03-01,contract_35_1_15,5,0.4166666666666667,-0.1666666666666666,-0.125,0.0,0.55,0,0.46964746713638306,0,risky,risky,
2023-04-01,contract_35_1_15,6,0.5,0.6666666666666666,0.0,0.0,0.55,0,0.13679935038089752,0,normal,healthy,normal
2023-05-01,contract_35_1_15,7,0.5833333333333334,-0.1666666666666666,0.0,0.0,0.55,0,0.5253526568412781,1,normal,risky,
2023-06-01,contract_35_1_15,8,0.6666666666666666,-0.3333333333333333,-0.125,0.125,0.55,0,0.40415123105049133,0,risky,risky,healthy
2023-07-01,contract_35_1_15,9,0.75,-0.5,0.25,0.125,0.55,0,0.09707461297512054,0,healthy,risky,healthy
2023-08-01,contract_35_1_15,10,0.8333333333333334,0.1666666666666666,0.25,0.125,0.55,0,0.04443832486867905,0,healthy,healthy,healthy
2023-09-01,contract_35_1_15,11,0.9166666666666666,-0.5,0.125,0.0,0.55,0,0.4499068558216095,0,healthy,risky,
2023-10-01,contract_35_1_15,12,1.0,0.5,0.25,0.0,0.55,0,0.08159901946783066,0,healthy,healthy,
2023-11-01,contract_35_2_10,1,0.0833333333333333,-0.1666666666666666,0.0,0.0,0.69,0,0.8522811532020569,1,,risky,
2023-12-01,contract_35_2_10,2,0.1666666666666666,-0.3333333333333333,0.0,-0.5,0.69,0,0.6440145969390869,1,,risky,risky
2024-01-01,contract_35_2_10,3,0.25,-0.1666666666666666,0.0,-0.25,0.69,0,0.7244520783424377,1,,risky,risky
2024-02-01,contract_35_2_10,4,0.3333333333333333,-0.3333333333333333,0.0,-0.125,0.69,0,0.5421813130378723,1,,risky,risky
2024-03-01,contract_35_2_10,5,0.4166666666666667,-0.1666666666666666,0.0,0.0,0.69,0,0.7601829171180725,1,,risky,
2024-04-01,contract_35_2_10,6,0.5,0.5,-0.625,0.0,0.69,0,0.8342698216438293,1,risky,healthy,
2024-05-01,contract_35_2_10,7,0.5833333333333334,0.6666666666666666,-0.625,0.0,0.69,0,0.7029975652694702,1,risky,healthy,normal
2024-06-01,contract_35_2_10,8,0.6666666666666666,-0.3333333333333333,-0.625,0.0,0.69,0,0.6479706764221191,1,risky,risky,
2024-07-01,contract_35_2_10,9,0.75,0.1666666666666666,-0.625,0.5,0.69,0,0.0065533993765711784,0,risky,healthy,healthy
2024-08-01,contract_35_2_10,10,0.8333333333333334,0.0,-0.5,0.0,0.69,0,0.7599143385887146,1,risky,normal,
2024-09-01,contract_35_2_10,11,0.9166666666666666,0.5,-0.5,0.0,0.69,0,0.8031750321388245,1,risky,healthy,
2024-10-01,contract_35_2_10,12,1.0,-0.5,-0.5,0.0,0.69,0,0.7322714328765869,1,risky,risky,
2024-11-01,contract_35_3_3,1,0.0833333333333333,-0.1666666666666666,0.0,-0.375,0.28,0,0.15203118324279785,0,,risky,risky
2024-12-01,contract_35_3_3,2,0.1666666666666666,-0.1666666666666666,0.0,-0.25,0.28,0,0.1437804251909256,0,,risky,risky
2025-01-01,contract_35_3_3,3,0.25,0.5,0.0,0.0,0.28,0,0.25029611587524414,0,,healthy,
2025-02-01,contract_35_3_3,4,0.3333333333333333,0.8333333333333333,-0.25,0.0,0.28,0,0.2797965407371521,0,risky,healthy,
2025-03-01,contract_35_3_3,5,0.4166666666666667,-0.3333333333333333,-0.125,0.0,0.28,0,0.42721301317214966,0,risky,risky,normal
2025-04-01,contract_35_3_3,6,0.5,0.1666666666666666,0.0,0.25,0.28,0,0.0033872132189571857,0,normal,healthy,healthy
2025-05-01,contract_35_3_3,7,0.5833333333333334,0.1666666666666666,-0.125,0.625,0.28,0,0.00010274349915562198,0,risky,healthy,healthy
2025-06-01,contract_35_3_3,8,0.6666666666666666,-0.1666666666666666,0.0,0.625,0.28,0,5.9203743148827925e-05,0,normal,risky,healthy
2025-07-01,contract_35_3_3,9,0.75,-0.1666666666666666,0.0,0.625,0.28,0,0.0001768867514329031,0,normal,risky,healthy
2025-08-01,contract_35_3_3,10,0.8333333333333334,0.0,0.0,0.625,0.28,0,3.932098115910776e-05,0,normal,normal,healthy
2025-09-01,contract_35_3_3,11,0.9166666666666666,-0.8333333333333333,0.0,0.625,0.28,0,0.00017743084754329175,0,normal,risky,healthy
2025-10-01,contract_35_3_3,12,1.0,-0.1666666666666666,0.0,0.625,0.28,0,0.000211082209716551,0,normal,risky,healthy
2022-11-01,contract_35_1_16,1,0.0833333333333333,0.6666666666666666,0.0,-0.25,0.08,0,0.05169520899653435,0,,healthy,risky
2022-12-01,contract_35_1_16,2,0.1666666666666666,-0.6666666666666666,-0.625,0.375,0.08,0,0.004712803289294243,0,risky,risky,healthy
2023-01-01,contract_35_1_16,3,0.25,0.0,-0.5,0.0,0.08,0,0.39918339252471924,0,risky,normal,
2023-02-01,contract_35_1_16,4,0.3333333333333333,-0.3333333333333333,-0.625,0.0,0.08,0,0.4823929965496063,0,risky,risky,
2023-03-01,contract_35_1_16,5,0.4166666666666667,0.1666666666666666,-0.625,0.375,0.08,0,0.0015999021707102656,0,risky,healthy,healthy
2023-04-01,contract_35_1_16,6,0.5,0.1666666666666666,-0.5,0.5,0.08,0,0.0007424006471410394,0,risky,healthy,healthy
2023-05-01,contract_35_1_16,7,0.5833333333333334,0.1666666666666666,-0.625,0.0,0.08,0,0.2597765624523163,0,risky,healthy,
2023-06-01,contract_35_1_16,8,0.6666666666666666,0.5,-0.5,0.5,0.08,0,0.0026020107325166464,0,risky,healthy,healthy
2023-07-01,contract_35_1_16,9,0.75,0.1666666666666666,0.5,0.625,0.08,0,0.006536656990647316,0,healthy,healthy,healthy
2023-08-01,contract_35_1_16,10,0.8333333333333334,0.5,0.75,0.625,0.08,0,0.0032794259022921324,0,healthy,healthy,healthy
2023-09-01,contract_35_1_16,11,0.9166666666666666,-0.8333333333333333,0.75,0.625,0.08,0,0.014285176992416382,0,healthy,risky,healthy
2023-10-01,contract_35_1_16,12,1.0,0.8333333333333333,0.75,0.625,0.08,0,0.018247360363602638,0,healthy,healthy,healthy
2023-11-01,contract_35_2_11,1,0.0833333333333333,-0.3333333333333333,0.0,0.0,0.19,0,0.2782438397407532,0,,risky,
2023-12-01,contract_35_2_11,2,0.1666666666666666,-0.6666666666666666,0.0,-0.25,0.19,0,0.0715576559305191,0,,risky,risky
2024-01-01,contract_35_2_11,3,0.25,0.0,0.0,-0.25,0.19,0,0.2639331519603729,0,,normal,risky
2024-02-01,contract_35_2_11,4,0.3333333333333333,-0.1666666666666666,0.0,0.0,0.19,0,0.4317323565483093,0,,risky,
2024-03-01,contract_35_2_11,5,0.4166666666666667,0.0,0.0,0.0,0.19,0,0.3748186230659485,0,,normal,
2024-04-01,contract_35_2_11,6,0.5,-0.3333333333333333,0.0,0.0,0.19,0,0.4325585961341858,0,,risky,
2024-05-01,contract_35_2_11,7,0.5833333333333334,-0.1666666666666666,0.0,-0.125,0.19,0,0.4079206585884094,0,,risky,risky
2024-06-01,contract_35_2_11,8,0.6666666666666666,-0.1666666666666666,0.0,-0.125,0.19,0,0.5019298195838928,1,,risky,risky
2024-07-01,contract_35_2_11,9,0.75,0.5,-0.625,0.0,0.19,0,0.09853392094373703,0,risky,healthy,
2024-08-01,contract_35_2_11,10,0.8333333333333334,0.5,-0.625,0.25,0.19,0,0.0023829457350075245,0,risky,healthy,healthy
2024-09-01,contract_35_2_11,11,0.9166666666666666,0.5,-0.625,0.375,0.19,0,0.00037417051498778164,0,risky,healthy,healthy
2024-10-01,contract_35_2_11,12,1.0,0.5,-0.5,0.375,0.19,0,0.0016307032201439142,0,risky,healthy,healthy
2024-11-01,contract_35_3_4,1,0.0833333333333333,0.3333333333333333,0.0,-0.5,0.3,0,0.09462270885705948,0,,healthy,risky
2024-12-01,contract_35_3_4,2,0.1666666666666666,-0.3333333333333333,0.0,-0.25,0.3,0,0.08182402700185776,0,,risky,risky
2025-01-01,contract_35_3_4,3,0.25,0.5,0.0,-0.25,0.3,0,0.18976643681526184,0,,healthy,risky
2025-02-01,contract_35_3_4,4,0.3333333333333333,0.1666666666666666,0.0,0.125,0.3,0,0.012257065623998642,0,,healthy,healthy
2025-03-01,contract_35_3_4,5,0.4166666666666667,0.5,0.0,0.25,0.3,0,0.007197265978902578,0,,healthy,healthy
2025-04-01,contract_35_3_4,6,0.5,-0.1666666666666666,0.0,0.25,0.3,0,0.0029921301174908876,0,,risky,healthy
2025-05-01,contract_35_3_4,7,0.5833333333333334,-0.1666666666666666,0.0,0.0,0.3,0,0.317500501871109,0,,risky,
2025-06-01,contract_35_3_4,8,0.6666666666666666,0.3333333333333333,0.0,0.25,0.3,0,0.016021937131881714,0,,healthy,healthy
2025-07-01,contract_35_3_4,9,0.75,-0.1666666666666666,0.0,0.0,0.3,0,0.31701910495758057,0,,risky,
2025-08-01,contract_35_3_4,10,0.8333333333333334,-0.1666666666666666,0.0,0.25,0.3,0,0.2636827230453491,0,,risky,healthy
2025-09-01,contract_35_3_4,11,0.9166666666666666,-0.1666666666666666,0.0,0.0,0.3,0,0.3469066023826599,0,,risky,
2025-10-01,contract_35_3_4,12,1.0,0.5,0.0,0.5,0.3,0,0.0012241259682923555,0,,healthy,healthy
2022-11-01,contract_35_1_17,1,0.0833333333333333,0.0,0.0,0.375,0.3,0,0.0017962654819712043,0,,normal,healthy
2022-12-01,contract_35_1_17,2,0.1666666666666666,-1.0,0.0,0.5,0.3,0,0.0001405310322297737,0,,risky,healthy
2023-01-01,contract_35_1_17,3,0.25,0.3333333333333333,0.0,0.0,0.3,0,0.20898254215717316,0,,healthy,
2023-02-01,contract_35_1_17,4,0.3333333333333333,0.0,0.0,0.375,0.3,0,0.0014177575940266252,0,,normal,healthy
2023-03-01,contract_35_1_17,5,0.4166666666666667,0.6666666666666666,0.0,0.375,0.3,0,0.0020409896969795227,0,,healthy,healthy
2023-04-01,contract_35_1_17,6,0.5,-0.6666666666666666,0.0,0.0,0.3,0,0.182379812002182,0,,risky,
2023-05-01,contract_35_1_17,7,0.5833333333333334,-0.6666666666666666,0.0,0.0,0.3,0,0.24283921718597412,0,,risky,
2023-06-01,contract_35_1_17,8,0.6666666666666666,-0.6666666666666666,-0.125,0.625,0.3,0,0.0006643004016950727,0,risky,risky,healthy
2023-07-01,contract_35_1_17,9,0.75,0.5,-0.125,0.625,0.3,0,0.00046418161946348846,0,risky,healthy,healthy
2023-08-01,contract_35_1_17,10,0.8333333333333334,0.5,-0.125,0.0,0.3,0,0.24014465510845184,0,risky,healthy,
2023-09-01,contract_35_1_17,11,0.9166666666666666,0.1666666666666666,0.0,0.875,0.3,0,6.926429341547191e-05,0,normal,healthy,healthy
2023-10-01,contract_35_1_17,12,1.0,0.1666666666666666,-0.125,0.875,0.3,0,0.0003112095582764596,0,risky,healthy,healthy
2023-11-01,contract_35_2_12,1,0.0833333333333333,-0.6666666666666666,0.0,-0.125,0.11,0,0.021902963519096375,0,,risky,risky
2023-12-01,contract_35_2_12,2,0.1666666666666666,0.0,0.0,0.0,0.11,0,0.338277667760849,0,,normal,
2024-01-01,contract_35_2_12,3,0.25,-0.6666666666666666,0.0,-0.125,0.11,0,0.057995304465293884,0,,risky,risky
2024-02-01,contract_35_2_12,4,0.3333333333333333,0.5,0.0,0.125,0.11,0,0.07082401216030121,0,,healthy,healthy
2024-03-01,contract_35_2_12,5,0.4166666666666667,0.1666666666666666,0.0,0.25,0.11,0,0.014907448552548885,0,,healthy,healthy
2024-04-01,contract_35_2_12,6,0.5,0.5,0.0,0.5,0.11,0,0.00476459925994277,0,,healthy,healthy
2024-05-01,contract_35_2_12,7,0.5833333333333334,0.8333333333333333,0.0,0.0,0.11,0,0.32196980714797974,0,,healthy,
2024-06-01,contract_35_2_12,8,0.6666666666666666,-0.5,0.0,0.625,0.11,0,0.004476422443985939,0,,risky,healthy
2024-07-01,contract_35_2_12,9,0.75,0.1666666666666666,-0.25,0.625,0.11,0,0.00804141815751791,0,risky,healthy,healthy
2024-08-01,contract_35_2_12,10,0.8333333333333334,0.5,-0.125,0.625,0.11,0,0.0036535472609102726,0,risky,healthy,healthy
2024-09-01,contract_35_2_12,11,0.9166666666666666,0.1666666666666666,-0.125,0.0,0.11,0,0.658397912979126,1,risky,healthy,
2024-10-01,contract_35_2_12,12,1.0,0.1666666666666666,-0.25,0.625,0.11,0,0.0032789225224405527,0,risky,healthy,healthy
2024-11-01,contract_35_3_5,1,0.0833333333333333,0.0,0.0,-0.25,0.26,0,0.09291732311248779,0,,normal,risky
2024-12-01,contract_35_3_5,2,0.1666666666666666,-0.8333333333333333,0.0,-0.125,0.26,0,0.03957729786634445,0,,risky,risky
2025-01-01,contract_35_3_5,3,0.25,0.3333333333333333,0.125,-0.125,0.26,0,0.1298682987689972,0,healthy,healthy,risky
2025-02-01,contract_35_3_5,4,0.3333333333333333,-0.1666666666666666,0.125,0.0,0.26,0,0.17369979619979858,0,healthy,risky,normal
2025-03-01,contract_35_3_5,5,0.4166666666666667,0.3333333333333333,0.25,0.0,0.26,0,0.288232684135437,0,healthy,healthy,
2025-04-01,contract_35_3_5,6,0.5,0.5,0.375,0.0,0.26,0,0.5799372792243958,1,healthy,healthy,
2025-05-01,contract_35_3_5,7,0.5833333333333334,0.0,0.375,0.0,0.26,0,0.43214544653892517,0,healthy,normal,
2025-06-01,contract_35_3_5,8,0.6666666666666666,0.1666666666666666,0.375,0.0,0.26,0,0.5439988970756531,1,healthy,healthy,normal
2025-07-01,contract_35_3_5,9,0.75,-0.1666666666666666,0.375,0.0,0.26,0,0.5927875638008118,1,healthy,risky,
2025-08-01,contract_35_3_5,10,0.8333333333333334,0.5,0.375,0.0,0.26,0,0.4001650810241699,0,healthy,healthy,
2025-09-01,contract_35_3_5,11,0.9166666666666666,-0.1666666666666666,0.75,0.5,0.26,0,0.004948796238750219,0,healthy,risky,healthy
2025-10-01,contract_35_3_5,12,1.0,-0.3333333333333333,0.75,0.5,0.26,0,0.0037209801375865936,0,healthy,risky,healthy
2025-11-01,contract_35_4_1,1,0.0833333333333333,-0.3333333333333333,0.0,0.0,0.58,0,0.7838670611381531,1,,risky,
2025-12-01,contract_35_4_1,2,0.1666666666666666,-0.3333333333333333,0.0,-0.25,0.58,0,0.35247525572776794,0,,risky,risky
2026-01-01,contract_35_4_1,3,0.25,0.6666666666666666,0.0,0.125,0.58,0,0.03666700795292854,0,,healthy,healthy
2026-02-01,contract_35_4_1,4,0.3333333333333333,0.5,0.0,0.25,0.58,0,0.10428786277770996,0,,healthy,healthy
2026-03-01,contract_35_4_1,5,0.4166666666666667,0.6666666666666666,0.0,0.25,0.58,0,0.12763182818889618,0,,healthy,healthy
2026-04-01,contract_35_4_1,6,0.5,0.3333333333333333,0.0,0.375,0.58,0,0.05133148282766342,0,,healthy,healthy
2026-05-01,contract_35_4_1,7,0.5833333333333334,0.5,0.0,0.375,0.58,0,0.06932616978883743,0,,healthy,healthy
2026-06-01,contract_35_4_1,8,0.6666666666666666,0.5,0.0,0.0,0.58,0,0.6327615976333618,1,,healthy,
2026-07-01,contract_35_4_1,9,0.75,0.6666666666666666,0.0,0.375,0.58,0,0.029363103210926056,0,,healthy,healthy
2026-08-01,contract_35_4_1,10,0.8333333333333334,0.8333333333333333,0.0,0.375,0.58,0,0.05838456377387047,0,,healthy,healthy
2026-09-01,contract_35_4_1,11,0.9166666666666666,0.6666666666666666,0.0,0.5,0.58,0,0.02355046197772026,0,,healthy,healthy
2026-10-01,contract_35_4_1,12,1.0,0.1666666666666666,0.0,0.5,0.58,0,0.10568574070930481,0,,healthy,healthy
2022-11-01,contract_35_1_18,1,0.0833333333333333,-0.6666666666666666,0.0,-0.25,0.01,0,0.031238827854394913,0,,risky,risky
2022-12-01,contract_35_1_18,2,0.1666666666666666,0.1666666666666666,0.0,0.125,0.01,0,0.019546223804354668,0,,healthy,healthy
2023-01-01,contract_35_1_18,3,0.25,0.1666666666666666,0.0,0.0,0.01,0,0.20919527113437653,0,,healthy,normal
2023-02-01,contract_35_1_18,4,0.3333333333333333,0.5,0.0,0.625,0.01,0,0.00010300660505890846,0,,healthy,healthy
2023-03-01,contract_35_1_18,5,0.4166666666666667,0.5,0.0,0.625,0.01,0,0.00010247197496937588,0,,healthy,healthy
2023-04-01,contract_35_1_18,6,0.5,0.5,-0.25,0.625,0.01,0,0.0002184462791774422,0,risky,healthy,healthy
2023-05-01,contract_35_1_18,7,0.5833333333333334,0.1666666666666666,-0.125,0.625,0.01,0,0.00031273593776859343,0,risky,healthy,healthy
2023-06-01,contract_35_1_18,8,0.6666666666666666,0.5,0.0,0.0,0.01,0,0.0860610082745552,0,normal,healthy,
2023-07-01,contract_35_1_18,9,0.75,0.1666666666666666,0.0,0.75,0.01,0,9.726350253913552e-05,0,normal,healthy,healthy
2023-08-01,contract_35_1_18,10,0.8333333333333334,-0.1666666666666666,0.0,0.0,0.01,0,0.19006121158599854,0,normal,risky,
2023-09-01,contract_35_1_18,11,0.9166666666666666,0.5,0.0,0.0,0.01,0,0.06478266417980194,0,normal,healthy,
2023-10-01,contract_35_1_18,12,1.0,0.8333333333333333,-0.125,0.75,0.01,0,0.0014069121098145843,0,risky,healthy,healthy
2023-11-01,contract_35_2_13,1,0.0833333333333333,0.0,0.0,-0.375,0.32,0,0.1713666319847107,0,,normal,risky
2023-12-01,contract_35_2_13,2,0.1666666666666666,0.0,0.0,0.0,0.32,0,0.3710234761238098,0,,normal,normal
2024-01-01,contract_35_2_13,3,0.25,0.3333333333333333,0.0,0.0,0.32,0,0.2801536023616791,0,,healthy,normal
2024-02-01,contract_35_2_13,4,0.3333333333333333,0.3333333333333333,0.0,0.0,0.32,0,0.27330178022384644,0,,healthy,
2024-03-01,contract_35_2_13,5,0.4166666666666667,0.8333333333333333,0.0,0.375,0.32,0,0.005000753793865442,0,,healthy,healthy
2024-04-01,contract_35_2_13,6,0.5,0.8333333333333333,0.0,0.5,0.32,0,0.000534102029632777,0,,healthy,healthy
2024-05-01,contract_35_2_13,7,0.5833333333333334,0.5,0.0,0.0,0.32,0,0.34743598103523254,0,,healthy,
2024-06-01,contract_35_2_13,8,0.6666666666666666,0.5,0.0,0.625,0.32,0,0.00013901088095735759,0,,healthy,healthy
2024-07-01,contract_35_2_13,9,0.75,-0.1666666666666666,0.0,0.625,0.32,0,0.0004946152912452817,0,,risky,healthy
2024-08-01,contract_35_2_13,10,0.8333333333333334,-0.1666666666666666,0.0,0.875,0.32,0,0.00018250421271659434,0,,risky,healthy
2024-09-01,contract_35_2_13,11,0.9166666666666666,-0.1666666666666666,0.0,0.0,0.32,0,0.4389818012714386,0,,risky,
2024-10-01,contract_35_2_13,12,1.0,-0.1666666666666666,0.0,0.875,0.32,0,0.00012525460624601692,0,,risky,healthy
2024-11-01,contract_35_3_6,1,0.0833333333333333,0.0,0.0,-0.25,0.49,0,0.1190628856420517,0,,normal,risky
2024-12-01,contract_35_3_6,2,0.1666666666666666,0.3333333333333333,0.0,0.0,0.49,0,0.2269345372915268,0,,healthy,
2025-01-01,contract_35_3_6,3,0.25,-0.5,0.0,0.0,0.49,0,0.3764478266239166,0,,risky,
2025-02-01,contract_35_3_6,4,0.3333333333333333,0.8333333333333333,0.0,0.0,0.49,0,0.31186917424201965,0,,healthy,
2025-03-01,contract_35_3_6,5,0.4166666666666667,-0.1666666666666666,0.0,-0.125,0.49,0,0.23001496493816376,0,,risky,risky
2025-04-01,contract_35_3_6,6,0.5,0.1666666666666667,0.0,0.0,0.49,0,0.24542313814163208,0,,healthy,
2025-05-01,contract_35_3_6,7,0.5833333333333334,-0.5,0.0,0.0,0.49,0,0.45629313588142395,0,,risky,normal
2025-06-01,contract_35_3_6,8,0.6666666666666666,0.0,0.0,0.125,0.49,0,0.23074176907539368,0,normal,normal,healthy
2025-07-01,contract_35_3_6,9,0.75,-0.5,0.375,0.375,0.49,0,0.05366484075784683,0,healthy,risky,healthy
2025-08-01,contract_35_3_6,10,0.8333333333333334,-0.1666666666666666,0.5,0.0,0.49,0,0.149161234498024,0,healthy,risky,
2025-09-01,contract_35_3_6,11,0.9166666666666666,-0.5,0.5,0.375,0.49,0,0.07503822445869446,0,healthy,risky,healthy
2025-10-01,contract_35_3_6,12,1.0,0.5,0.5,0.625,0.49,0,3.1968178518582135e-05,0,healthy,healthy,healthy
2025-11-01,contract_35_4_2,1,0.0833333333333333,-0.8333333333333333,0.0,-0.5,0.2,0,0.07331126928329468,0,,risky,risky
2025-12-01,contract_35_4_2,2,0.1666666666666666,-0.5,0.0,0.0,0.2,0,0.360038161277771,0,,risky,
2026-01-01,contract_35_4_2,3,0.25,0.1666666666666666,0.0,0.0,0.2,0,0.46727532148361206,0,,healthy,
2026-02-01,contract_35_4_2,4,0.3333333333333333,0.5,0.0,0.0,0.2,0,0.3924999535083771,0,,healthy,normal
2026-03-01,contract_35_4_2,5,0.4166666666666667,0.5,0.0,0.0,0.2,0,0.4312666952610016,0,,healthy,normal
2026-04-01,contract_35_4_2,6,0.5,0.5,0.0,0.0,0.2,0,0.4561082422733307,0,,healthy,
2026-05-01,contract_35_4_2,7,0.5833333333333334,0.1666666666666666,0.0,0.0,0.2,0,0.5446275472640991,1,,healthy,normal
2026-06-01,contract_35_4_2,8,0.6666666666666666,0.5,0.0,0.0,0.2,0,0.49731504917144775,0,,healthy,normal
2026-07-01,contract_35_4_2,9,0.75,0.5,0.0,0.0,0.2,0,0.42368751764297485,0,,healthy,
2026-08-01,contract_35_4_2,10,0.8333333333333334,0.3333333333333333,0.0,0.125,0.2,0,0.2156764566898346,0,,healthy,healthy
2026-09-01,contract_35_4_2,11,0.9166666666666666,0.6666666666666666,0.0,0.125,0.2,0,0.12140762060880661,0,,healthy,healthy
2026-10-01,contract_35_4_2,12,1.0,0.5,0.0,0.0,0.2,0,0.32281261682510376,0,,healthy,
2022-12-01,contract_36_1_1,1,0.0833333333333333,-0.3333333333333333,0.0,0.0,0.29,1,0.4913598895072937,0,,risky,
2023-01-01,contract_36_1_1,2,0.1666666666666666,-0.3333333333333333,0.0,0.0,0.29,1,0.4495733082294464,0,,risky,
2023-02-01,contract_36_1_1,3,0.25,-0.5,0.0,0.0,0.29,1,0.4322628080844879,0,,risky,
2023-03-01,contract_36_1_1,4,0.3333333333333333,-0.3333333333333333,0.0,0.0,0.29,1,0.3343923091888428,0,,risky,
2023-04-01,contract_36_1_1,5,0.4166666666666667,0.5,0.0,0.0,0.29,1,0.376619815826416,0,,healthy,
2023-05-01,contract_36_1_1,6,0.5,-0.5,0.0,-0.375,0.29,1,0.8674747347831726,1,,risky,risky
2023-06-01,contract_36_1_1,7,0.5833333333333334,-0.5,-0.625,0.0,0.29,1,0.3955138325691223,0,risky,risky,
2023-07-01,contract_36_1_1,8,0.6666666666666666,-0.1666666666666666,0.25,0.0,0.29,1,0.6496404409408569,1,healthy,risky,
2023-08-01,contract_36_1_1,9,0.75,0.1666666666666666,0.125,0.0,0.29,1,0.6828778386116028,1,healthy,healthy,
