contract_id,FOM,MOC,POC,contract_status,total_activities,meeting_count,email_count,postal_count,invitation_count,training_count,checkin_count,onboarding_count,renewal_pricing_count,inperson_count,demo_count,gift_count,document_count,total_duration,average_duration,attend_count,not_attend_count,cancel_count,high_priority_count,negative_sentiment_count,agg_total_activities,agg_meeting_count,agg_email_count,agg_postal_count,agg_invitation_count,agg_training_count,agg_checkin_count,agg_onboarding_count,agg_renewal_pricing_count,agg_inperson_count,agg_demo_count,agg_gift_count,agg_document_count,agg_total_duration,agg_attend_count,agg_not_attend_count,agg_cancel_count,agg_high_priority_count,agg_negative_sentiment_count,rolling_avg_average_duration,mom_total_activities,mom_total_duration,mom_attend_count,mom_not_attend_count,mom_cancel_count,mom_high_priority_count,mom_negative_sentiment_count,contract_year,agg_total_activities_label,agg_total_activities_median_ischr,agg_total_activities_median_isup,agg_total_duration_label,agg_total_duration_median_ischr,agg_total_duration_median_isup,agg_attend_count_label,agg_attend_count_median_ischr,agg_attend_count_median_isup,agg_not_attend_count_label,agg_not_attend_count_median_ischr,agg_not_attend_count_median_isup,agg_cancel_count_label,agg_cancel_count_median_ischr,agg_cancel_count_median_isup,agg_high_priority_count_label,agg_high_priority_count_median_ischr,agg_high_priority_count_median_isup,agg_negative_sentiment_count_label,agg_negative_sentiment_count_median_ischr,agg_negative_sentiment_count_median_isup
contract_35_1_10,2022-12-01,12,1.0,unknown,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,6,3,0,3,2,0,1,1,0,1,0,1,0,270,3,0,0,3,2,90.0,-2.0,-90.0,-1.0,0.0,0.0,-1.0,0.0,2022,normal,2.0,6.0,normal,120.0,330.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,healthy,0.0,1.0
contract_35_1_11,2022-01-01,1,0.08333333333333333,unknown,2,1,1,0,0,0,0,0,1,0,1,0,0,120,120.0,1,0,0,1,0,2,1,1,0,0,0,0,0,1,0,1,0,0,120,1,0,0,1,0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,2.0,6.0,normal,120.0,330.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_35_1_11,2022-02-01,2,0.16666666666666666,unknown,1,1,0,0,0,0,0,0,0,1,0,0,0,90,90.0,1,0,0,1,0,3,2,1,0,0,0,0,0,1,1,1,0,0,210,2,0,0,2,0,105.0,-1.0,-30.0,0.0,0.0,0.0,0.0,0.0,2022,normal,2.0,6.0,normal,120.0,330.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_35_1_11,2022-05-01,5,0.4166666666666667,unknown,2,2,0,0,0,0,0,1,1,0,0,0,0,240,120.0,2,0,0,0,0,5,4,1,0,0,0,0,1,2,1,1,0,0,450,4,0,0,2,0,110.0,1.0,150.0,1.0,0.0,0.0,-1.0,0.0,2022,normal,2.0,6.0,healthy,120.0,330.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_35_1_11,2022-06-01,6,0.5,unknown,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,6,4,2,0,0,0,0,1,3,1,1,0,0,450,4,0,0,2,0,110.0,-1.0,-240.0,-2.0,0.0,0.0,0.0,0.0,2022,normal,2.0,6.0,healthy,120.0,330.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_35_1_11,2022-07-01,7,0.5833333333333334,unknown,1,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,7,4,2,1,0,1,0,1,3,1,1,0,0,450,4,0,0,2,0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_35_1_11,2022-08-01,8,0.6666666666666666,unknown,1,1,0,0,1,0,0,0,0,0,0,0,0,120,120.0,1,0,0,0,0,8,5,2,1,1,1,0,1,3,1,1,0,0,570,5,0,0,2,0,112.5,0.0,120.0,1.0,0.0,0.0,0.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,healthy,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_35_1_11,2022-09-01,9,0.75,unknown,3,3,0,0,0,1,0,1,1,0,0,0,0,180,60.0,1,2,0,0,0,11,8,2,1,1,2,0,2,4,1,1,0,0,750,6,2,0,2,0,102.0,2.0,60.0,0.0,2.0,0.0,0.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,healthy,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_35_1_11,2022-10-01,10,0.8333333333333334,unknown,1,1,0,0,0,0,0,0,0,1,0,0,0,30,30.0,1,0,0,1,0,12,9,2,1,1,2,0,2,4,2,1,0,0,780,7,2,0,3,0,90.0,-2.0,-150.0,0.0,-2.0,0.0,1.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,healthy,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_35_1_11,2022-12-01,12,1.0,unknown,1,1,0,0,0,1,0,0,0,0,0,0,0,60,60.0,1,0,0,0,1,13,10,2,1,1,3,0,2,4,2,1,0,0,840,8,2,0,3,1,85.71428571428571,0.0,30.0,0.0,0.0,0.0,-1.0,1.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,healthy,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_35_1_12,2022-01-01,1,0.08333333333333333,unknown,2,1,1,0,0,0,0,1,0,1,0,0,0,30,30.0,1,0,0,0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,30,1,0,0,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,2.0,6.0,risky,120.0,330.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_35_1_12,2022-02-01,2,0.16666666666666666,unknown,2,1,1,0,0,0,0,0,0,1,0,0,1,90,90.0,1,0,0,0,0,4,2,2,0,0,0,0,1,0,2,0,0,1,120,2,0,0,0,0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,2022,normal,2.0,6.0,normal,120.0,330.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_35_1_12,2022-03-01,3,0.25,unknown,1,1,0,0,0,0,0,1,0,0,0,0,0,90,90.0,1,0,0,0,0,5,3,2,0,0,0,0,2,0,2,0,0,1,210,3,0,0,0,0,70.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,2.0,6.0,normal,120.0,330.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_35_1_12,2022-04-01,4,0.3333333333333333,unknown,2,0,1,1,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,0,7,3,3,1,0,1,0,2,0,2,0,0,2,210,3,0,0,0,0,70.0,1.0,-90.0,-1.0,0.0,0.0,0.0,0.0,2022,healthy,2.0,6.0,normal,120.0,330.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_35_1_12,2022-05-01,5,0.4166666666666667,unknown,3,2,0,1,1,1,0,0,0,1,0,0,0,90,45.0,2,0,0,1,0,10,5,3,2,1,2,0,2,0,3,0,0,2,300,5,0,0,1,0,63.75,1.0,90.0,2.0,0.0,0.0,1.0,0.0,2022,healthy,2.0,6.0,normal,120.0,330.0,healthy,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_35_1_12,2022-07-01,7,0.5833333333333334,unknown,3,3,0,0,0,0,0,2,0,0,1,0,0,240,60.0,1,1,1,1,0,13,8,3,2,1,2,0,4,0,3,1,0,2,540,6,1,1,2,0,63.0,0.0,150.0,-1.0,1.0,1.0,0.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,healthy,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_35_1_12,2022-08-01,8,0.6666666666666666,unknown,2,2,0,0,0,0,0,1,1,0,0,0,0,150,120.0,1,1,0,1,0,15,10,3,2,1,2,0,5,1,3,1,0,2,690,7,2,1,3,0,72.5,-1.0,-90.0,0.0,0.0,-1.0,0.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,healthy,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_35_1_12,2022-09-01,9,0.75,unknown,2,1,1,0,1,0,0,0,1,0,0,0,0,30,30.0,1,0,0,1,0,17,11,4,2,2,2,0,5,2,3,1,0,2,720,8,2,1,4,0,66.42857142857143,0.0,-120.0,0.0,-1.0,0.0,0.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,healthy,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_35_1_12,2022-12-01,12,1.0,unknown,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,18,11,5,2,2,2,0,5,3,3,1,0,2,720,8,2,1,4,0,66.42857142857143,-1.0,-30.0,-1.0,0.0,0.0,-1.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,healthy,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_35_1_13,2022-04-01,4,0.3333333333333333,upsell,1,1,0,0,0,0,0,0,0,0,1,0,0,120,120.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,120,1,0,0,0,1,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,risky,2.0,6.0,normal,120.0,330.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_35_1_13,2022-08-01,8,0.6666666666666666,upsell,3,3,0,0,0,2,0,0,1,0,0,0,0,180,60.0,3,0,0,0,0,4,4,0,0,0,2,0,0,1,0,1,0,0,300,4,0,0,0,1,90.0,2.0,60.0,2.0,0.0,0.0,0.0,-1.0,2022,normal,2.0,6.0,normal,120.0,330.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_35_1_13,2022-11-01,11,0.9166666666666666,upsell,1,1,0,0,0,0,0,0,1,0,0,0,0,120,120.0,1,0,0,0,1,5,5,0,0,0,2,0,0,2,0,1,0,0,420,5,0,0,0,2,100.0,-2.0,-60.0,-2.0,0.0,0.0,0.0,1.0,2022,normal,2.0,6.0,healthy,120.0,330.0,healthy,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,healthy,0.0,1.0
contract_35_1_14,2022-01-01,1,0.08333333333333333,unknown,1,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,risky,2.0,6.0,risky,120.0,330.0,risky,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_35_1_14,2022-02-01,2,0.16666666666666666,unknown,1,1,0,0,0,0,0,0,1,0,0,0,0,90,,0,0,1,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0,90,0,0,1,0,0,,0.0,90.0,0.0,0.0,1.0,0.0,0.0,2022,normal,2.0,6.0,risky,120.0,330.0,risky,1.0,4.0,normal,0.0,0.0,healthy,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_35_1_14,2022-03-01,3,0.25,unknown,1,1,0,0,0,0,0,0,0,1,0,0,0,120,120.0,1,0,0,1,0,3,2,1,0,0,0,1,0,1,1,0,0,0,210,1,0,1,1,0,120.0,0.0,30.0,1.0,0.0,-1.0,1.0,0.0,2022,normal,2.0,6.0,normal,120.0,330.0,normal,1.0,4.0,normal,0.0,0.0,healthy,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_35_1_14,2022-04-01,4,0.3333333333333333,unknown,1,1,0,0,0,1,0,0,0,0,0,0,0,120,,0,1,0,0,0,4,3,1,0,0,1,1,0,1,1,0,0,0,330,1,1,1,1,0,120.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,2022,normal,2.0,6.0,normal,120.0,330.0,normal,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_35_1_14,2022-05-01,5,0.4166666666666667,unknown,3,1,2,0,2,1,0,0,0,0,0,0,0,90,90.0,1,0,0,2,0,7,4,3,0,2,2,1,0,1,1,0,0,0,420,2,1,1,3,0,105.0,2.0,-30.0,1.0,-1.0,0.0,2.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,normal,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_35_1_14,2022-06-01,6,0.5,unknown,1,1,0,0,0,1,0,0,0,0,0,0,0,90,,0,1,0,0,0,8,5,3,0,2,3,1,0,1,1,0,0,0,510,2,2,1,3,0,105.0,-2.0,0.0,-1.0,1.0,0.0,-2.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,normal,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_35_1_14,2022-08-01,8,0.6666666666666666,unknown,3,0,2,1,0,0,1,0,1,0,0,1,0,0,,0,0,0,2,0,11,5,5,1,2,3,2,0,2,1,0,1,0,510,2,2,1,5,0,105.0,2.0,-90.0,0.0,-1.0,0.0,2.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,normal,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_35_1_14,2022-10-01,10,0.8333333333333334,unknown,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,12,5,6,1,2,3,2,0,3,1,0,1,0,510,2,2,1,5,0,105.0,-2.0,0.0,0.0,0.0,0.0,-2.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,normal,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_35_1_14,2022-11-01,11,0.9166666666666666,unknown,1,1,0,0,0,0,0,0,0,0,1,0,0,60,60.0,1,0,0,0,0,13,6,6,1,2,3,2,0,3,1,1,1,0,570,3,2,1,5,0,90.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,normal,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_35_1_14,2022-12-01,12,1.0,unknown,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,14,6,7,1,2,3,2,0,4,1,1,1,0,570,3,2,1,5,0,90.0,0.0,-60.0,-1.0,0.0,0.0,0.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,normal,1.0,4.0,healthy,0.0,0.0,healthy,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_35_1_15,2022-04-01,4,0.3333333333333333,unknown,1,1,0,0,0,0,0,0,0,0,1,0,0,120,120.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,120,1,0,0,1,0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,risky,2.0,6.0,normal,120.0,330.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_35_1_15,2022-06-01,6,0.5,unknown,1,1,0,0,0,0,0,0,0,1,0,0,0,30,30.0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,150,2,0,0,1,0,75.0,0.0,-90.0,0.0,0.0,0.0,-1.0,0.0,2022,normal,2.0,6.0,normal,120.0,330.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_35_1_15,2022-07-01,7,0.5833333333333334,unknown,1,1,0,0,0,0,0,1,0,0,0,0,0,120,120.0,1,0,0,1,0,3,3,0,0,0,0,0,1,0,1,1,0,0,270,3,0,0,2,0,90.0,0.0,90.0,0.0,0.0,0.0,1.0,0.0,2022,normal,2.0,6.0,normal,120.0,330.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_35_1_15,2022-09-01,9,0.75,unknown,3,2,1,0,0,0,0,0,1,2,0,0,0,210,105.0,2,0,0,1,0,6,5,1,0,0,0,0,1,1,3,1,0,0,480,5,0,0,3,0,93.75,2.0,90.0,1.0,0.0,0.0,0.0,0.0,2022,normal,2.0,6.0,healthy,120.0,330.0,healthy,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_35_1_15,2022-10-01,10,0.8333333333333334,unknown,2,0,1,1,1,0,0,0,1,0,0,0,0,0,,0,0,0,1,0,8,5,2,1,1,0,0,1,2,3,1,0,0,480,5,0,0,4,0,93.75,-1.0,-210.0,-2.0,0.0,0.0,0.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,healthy,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_35_1_15,2022-11-01,11,0.9166666666666666,unknown,2,1,0,1,0,1,0,0,0,0,0,1,0,60,60.0,1,0,0,0,0,10,6,2,2,1,1,0,1,2,3,1,1,0,540,6,0,0,4,0,87.0,0.0,60.0,1.0,0.0,0.0,-1.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,healthy,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_35_1_16,2022-02-01,2,0.16666666666666666,unknown,1,1,0,0,0,0,0,1,0,0,0,0,0,120,,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,120,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,risky,2.0,6.0,normal,120.0,330.0,risky,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_35_1_16,2022-03-01,3,0.25,unknown,1,1,0,0,0,0,1,0,0,0,0,0,0,90,90.0,1,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,210,1,1,0,0,0,90.0,0.0,-30.0,1.0,-1.0,0.0,0.0,0.0,2022,normal,2.0,6.0,normal,120.0,330.0,normal,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_35_1_16,2022-04-01,4,0.3333333333333333,unknown,2,1,1,0,0,1,1,0,0,0,0,0,0,60,60.0,1,0,0,1,0,4,3,1,0,0,1,2,1,0,0,0,0,0,270,2,1,0,1,0,75.0,1.0,-30.0,0.0,0.0,0.0,1.0,0.0,2022,normal,2.0,6.0,normal,120.0,330.0,normal,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_35_1_16,2022-08-01,8,0.6666666666666666,unknown,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,1,0,5,3,2,0,0,1,2,1,1,0,0,0,0,270,2,1,0,2,0,75.0,-1.0,-60.0,-1.0,0.0,0.0,0.0,0.0,2022,normal,2.0,6.0,normal,120.0,330.0,normal,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_35_1_16,2022-12-01,12,1.0,unknown,1,1,0,0,0,1,0,0,0,0,0,0,0,120,120.0,1,0,0,1,0,6,4,2,0,0,2,2,1,1,0,0,0,0,390,3,1,0,3,0,90.0,0.0,120.0,1.0,0.0,0.0,0.0,0.0,2022,normal,2.0,6.0,healthy,120.0,330.0,normal,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_35_1_17,2022-01-01,1,0.08333333333333333,unknown,1,1,0,0,1,0,0,0,0,0,0,0,0,120,120.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,120,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,risky,2.0,6.0,normal,120.0,330.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_35_1_17,2022-02-01,2,0.16666666666666666,unknown,2,1,0,1,1,0,0,1,0,0,0,0,0,120,120.0,1,0,0,0,1,3,2,0,1,2,0,0,1,0,0,0,0,0,240,2,0,0,0,1,120.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2022,normal,2.0,6.0,normal,120.0,330.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,risky,1.0,2.0,normal,0.0,1.0
contract_35_1_17,2022-03-01,3,0.25,unknown,2,2,0,0,0,1,0,0,1,0,0,0,0,210,120.0,1,1,0,1,0,5,4,0,1,2,1,0,1,1,0,0,0,0,450,3,1,0,1,1,120.0,0.0,90.0,0.0,1.0,0.0,1.0,-1.0,2022,normal,2.0,6.0,healthy,120.0,330.0,normal,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_35_1_17,2022-05-01,5,0.4166666666666667,unknown,1,1,0,0,0,0,0,0,1,0,0,0,0,120,120.0,1,0,0,0,0,6,5,0,1,2,1,0,1,2,0,0,0,0,570,4,1,0,1,1,120.0,-1.0,-90.0,0.0,-1.0,0.0,-1.0,0.0,2022,normal,2.0,6.0,healthy,120.0,330.0,normal,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_35_1_17,2022-06-01,6,0.5,unknown,3,2,0,1,0,1,0,1,1,0,0,0,0,90,45.0,2,0,0,1,0,9,7,0,2,2,2,0,2,3,0,0,0,0,660,6,1,0,2,1,105.0,2.0,-30.0,1.0,0.0,0.0,1.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,healthy,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_35_1_17,2022-09-01,9,0.75,unknown,1,1,0,0,1,0,0,0,0,0,0,0,0,30,,0,1,0,0,0,10,8,0,2,3,2,0,2,3,0,0,0,0,690,6,2,0,2,1,105.0,-2.0,-60.0,-2.0,1.0,0.0,-1.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,healthy,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_35_1_17,2022-10-01,10,0.8333333333333334,unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,11,8,1,2,3,2,0,3,3,0,0,0,0,690,6,2,0,3,1,105.0,0.0,-30.0,0.0,-1.0,0.0,1.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,healthy,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,normal,0.0,1.0
contract_35_1_17,2022-11-01,11,0.9166666666666666,unknown,4,2,2,0,0,0,0,1,2,0,1,0,0,180,90.0,2,0,0,1,1,15,10,3,2,3,2,0,4,5,0,1,0,0,870,8,2,0,4,2,102.5,3.0,180.0,2.0,0.0,0.0,0.0,1.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,healthy,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,healthy,0.0,1.0
contract_35_1_17,2022-12-01,12,1.0,unknown,5,4,0,1,1,2,1,0,1,0,0,0,0,330,82.5,4,0,0,2,1,20,14,3,3,4,4,1,4,6,0,1,0,0,1200,12,2,0,6,3,99.64285714285714,1.0,150.0,2.0,0.0,0.0,1.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,healthy,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,healthy,0.0,1.0
contract_35_1_18,2022-03-01,3,0.25,unknown,2,2,0,0,0,0,0,0,0,1,1,0,0,90,45.0,2,0,0,2,1,2,2,0,0,0,0,0,0,0,1,1,0,0,90,2,0,0,2,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,2.0,6.0,risky,120.0,330.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,normal,1.0,2.0,normal,0.0,1.0
contract_35_1_18,2022-04-01,4,0.3333333333333333,unknown,1,1,0,0,1,0,0,0,0,0,0,0,0,120,120.0,1,0,0,1,1,3,3,0,0,1,0,0,0,0,1,1,0,0,210,3,0,0,3,2,82.5,-1.0,30.0,-1.0,0.0,0.0,-1.0,0.0,2022,normal,2.0,6.0,normal,120.0,330.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,healthy,0.0,1.0
contract_35_1_18,2022-05-01,5,0.4166666666666667,unknown,2,1,0,1,0,1,0,1,0,0,0,0,0,90,90.0,1,0,0,0,0,5,4,0,1,1,1,0,1,0,1,1,0,0,300,4,0,0,3,2,85.0,1.0,-30.0,0.0,0.0,0.0,-1.0,-1.0,2022,normal,2.0,6.0,normal,120.0,330.0,normal,1.0,4.0,normal,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,healthy,0.0,1.0
contract_35_1_18,2022-06-01,6,0.5,unknown,2,2,0,0,0,0,0,0,1,0,1,0,0,240,120.0,1,1,0,0,0,7,6,0,1,1,1,0,1,1,1,2,0,0,540,5,1,0,3,2,93.75,0.0,150.0,0.0,1.0,0.0,0.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,healthy,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,healthy,0.0,1.0
contract_35_1_18,2022-07-01,7,0.5833333333333334,unknown,1,1,0,0,1,0,0,0,0,0,0,0,0,30,30.0,1,0,0,0,0,8,7,0,1,2,1,0,1,1,1,2,0,0,570,6,1,0,3,2,81.0,-1.0,-210.0,0.0,-1.0,0.0,0.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,healthy,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,healthy,0.0,1.0
contract_35_1_18,2022-08-01,8,0.6666666666666666,unknown,4,2,2,0,0,0,2,0,2,0,0,0,0,210,105.0,2,0,0,1,0,12,9,2,1,2,1,2,1,3,1,2,0,0,780,8,1,0,4,2,85.0,3.0,180.0,1.0,0.0,0.0,1.0,0.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,healthy,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,healthy,0.0,1.0
contract_35_1_18,2022-09-01,9,0.75,unknown,3,2,1,0,0,1,0,1,0,1,0,0,0,60,30.0,2,0,0,1,1,15,11,3,1,2,2,2,2,3,2,2,0,0,840,10,1,0,5,3,77.14285714285714,-1.0,-150.0,0.0,0.0,0.0,0.0,1.0,2022,healthy,2.0,6.0,healthy,120.0,330.0,healthy,1.0,4.0,healthy,0.0,0.0,normal,0.0,0.0,healthy,1.0,2.0,healthy,0.0,1.0
