account_id,contract_id,MOC,POC,FOM,num_created_tickets,num_closed_tickets,median_resolution_time,max_resolution_time,median_response_time,max_response_time,median_num_previous_subject,max_num_previous_subject,num_high_critical_tickets,num_open_tickets,ischr,isup,mom_num_created_tickets,mom_num_closed_tickets,mom_median_resolution_time,mom_max_resolution_time,mom_median_response_time,mom_max_response_time,mom_num_high_critical_tickets,mom_num_open_tickets,contract_year,num_created_tickets_label,num_created_tickets_median_ischr,num_created_tickets_median_isup,num_closed_tickets_label,num_closed_tickets_median_ischr,num_closed_tickets_median_isup,median_resolution_time_label,median_resolution_time_median_ischr,median_resolution_time_median_isup,max_resolution_time_label,max_resolution_time_median_ischr,max_resolution_time_median_isup,median_response_time_label,median_response_time_median_ischr,median_response_time_median_isup,max_response_time_label,max_response_time_median_ischr,max_response_time_median_isup,num_high_critical_tickets_label,num_high_critical_tickets_median_ischr,num_high_critical_tickets_median_isup,median_num_previous_subject_label,median_num_previous_subject_median_ischr,median_num_previous_subject_median_isup
account_318,contract_26_2_3,12,1.0,2024-01-01,1,1,69,69,4,4,1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,normal,1.0,1.0,normal,1.0,1.0,healthy,45.0,42.0,healthy,53.0,51.0,healthy,3.0,2.0,healthy,4.0,2.0,normal,1.0,1.0,normal,1.0,1.0
account_319,contract_26_2_4,5,0.4166666666666667,2023-06-01,1,0,58,58,1,1,0,0,1,1,1,0,,,,,,,,,2023,normal,1.0,1.0,risky,1.0,1.0,healthy,43.0,46.0,healthy,47.5,47.0,risky,3.0,2.0,risky,4.0,3.0,normal,1.0,1.0,risky,1.0,1.0
account_319,contract_26_2_4,6,0.5,2023-07-01,1,1,58,58,1,1,0,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2023,normal,1.0,1.0,normal,1.0,1.0,healthy,43.0,46.0,healthy,47.5,47.0,risky,3.0,2.0,risky,4.0,3.0,normal,1.0,1.0,risky,1.0,1.0
account_319,contract_26_2_4,7,0.5833333333333334,2023-08-01,1,1,58,58,1,1,1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,normal,1.0,1.0,normal,1.0,1.0,healthy,43.0,46.0,healthy,47.5,47.0,risky,3.0,2.0,risky,4.0,3.0,normal,1.0,1.0,normal,1.0,1.0
account_319,contract_26_2_4,8,0.6666666666666666,2023-09-01,1,1,58,58,1,1,1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,normal,1.0,1.0,normal,1.0,1.0,healthy,43.0,46.0,healthy,47.5,47.0,risky,3.0,2.0,risky,4.0,3.0,normal,1.0,1.0,normal,1.0,1.0
account_319,contract_26_2_4,9,0.75,2023-10-01,1,1,58,58,1,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,normal,1.0,1.0,normal,1.0,1.0,healthy,43.0,46.0,healthy,47.5,47.0,risky,3.0,2.0,risky,4.0,3.0,normal,1.0,1.0,risky,1.0,1.0
account_319,contract_26_2_4,10,0.8333333333333334,2023-11-01,1,1,58,58,1,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,normal,1.0,1.0,normal,1.0,1.0,healthy,43.0,46.0,healthy,47.5,47.0,risky,3.0,2.0,risky,4.0,3.0,normal,1.0,1.0,risky,1.0,1.0
account_319,contract_26_2_4,11,0.9166666666666666,2023-12-01,2,2,38,58,1,2,1,2,2,0,1,0,1.0,1.0,-20.0,0.0,0.0,1.0,1.0,0.0,2023,healthy,1.0,1.0,healthy,1.0,1.0,risky,43.0,46.0,healthy,47.5,47.0,risky,3.0,2.0,risky,4.0,3.0,healthy,1.0,1.0,normal,1.0,1.0
account_319,contract_26_2_4,12,1.0,2024-01-01,2,2,38,58,1,2,2,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,healthy,1.0,1.0,healthy,1.0,1.0,risky,45.0,42.0,healthy,53.0,51.0,risky,3.0,2.0,risky,4.0,2.0,healthy,1.0,1.0,healthy,1.0,1.0
account_32,contract_4_1_3,12,1.0,2021-03-01,2,2,15,27,2,4,0,0,2,0,0,0,,,,,,,,,2021,healthy,1.0,1.0,healthy,1.0,1.0,risky,41.0,38.0,risky,53.0,39.0,risky,7.0,1.0,risky,7.0,2.0,healthy,0.0,1.0,normal,0.0,1.0
account_32,contract_4_2_2,6,0.5,2021-09-01,1,1,36,36,1,1,0,0,1,0,1,0,,,,,,,,,2021,normal,1.0,1.0,normal,1.0,1.0,risky,41.0,38.0,risky,53.0,39.0,risky,7.0,1.0,risky,7.0,2.0,normal,0.0,1.0,normal,0.0,1.0
account_32,contract_4_2_2,7,0.5833333333333334,2021-10-01,1,1,36,36,1,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,normal,1.0,1.0,normal,1.0,1.0,risky,41.0,38.0,risky,53.0,39.0,risky,7.0,1.0,risky,7.0,2.0,normal,0.0,1.0,normal,0.0,1.0
account_32,contract_4_2_2,8,0.6666666666666666,2021-11-01,1,1,36,36,1,1,1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,normal,1.0,1.0,normal,1.0,1.0,risky,41.0,38.0,risky,53.0,39.0,risky,7.0,1.0,risky,7.0,2.0,normal,0.0,1.0,normal,0.0,1.0
account_32,contract_4_2_2,9,0.75,2021-12-01,2,2,37,38,1,2,1,2,2,0,1,0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2021,healthy,1.0,1.0,healthy,1.0,1.0,risky,41.0,38.0,risky,53.0,39.0,risky,7.0,1.0,risky,7.0,2.0,healthy,0.0,1.0,normal,0.0,1.0
account_32,contract_4_2_2,10,0.8333333333333334,2022-01-01,3,3,38,41,1,2,2,2,3,0,1,0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2022,healthy,1.0,1.0,healthy,1.0,1.0,risky,44.0,44.0,risky,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,healthy,1.0,1.0,healthy,1.0,1.0
account_32,contract_4_2_2,11,0.9166666666666666,2022-02-01,3,3,38,41,1,2,3,3,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,healthy,1.0,1.0,healthy,1.0,1.0,risky,44.0,44.0,risky,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,healthy,1.0,1.0,healthy,1.0,1.0
account_32,contract_4_2_2,12,1.0,2022-03-01,3,3,38,41,1,2,1,2,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,healthy,1.0,1.0,healthy,1.0,1.0,risky,44.0,44.0,risky,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,healthy,1.0,1.0,normal,1.0,1.0
account_320,contract_26_2_5,3,0.25,2023-05-01,1,1,24,24,5,5,0,0,0,0,1,0,,,,,,,,,2023,normal,1.0,1.0,normal,1.0,1.0,risky,43.0,46.0,risky,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,risky,1.0,1.0,risky,1.0,1.0
account_320,contract_26_2_5,5,0.4166666666666667,2023-06-01,2,1,36,48,3,5,0,1,1,1,1,0,1.0,0.0,12.0,24.0,-2.0,0.0,1.0,1.0,2023,healthy,1.0,1.0,normal,1.0,1.0,risky,43.0,46.0,healthy,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,normal,1.0,1.0,risky,1.0,1.0
account_320,contract_26_2_5,6,0.5,2023-07-01,2,2,36,48,3,5,2,2,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2023,healthy,1.0,1.0,healthy,1.0,1.0,risky,43.0,46.0,healthy,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,normal,1.0,1.0,healthy,1.0,1.0
account_320,contract_26_2_5,7,0.5833333333333334,2023-08-01,2,2,36,48,3,5,1,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,healthy,1.0,1.0,healthy,1.0,1.0,risky,43.0,46.0,healthy,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,normal,1.0,1.0,normal,1.0,1.0
account_320,contract_26_2_5,8,0.6666666666666666,2023-09-01,2,2,36,48,3,5,2,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,healthy,1.0,1.0,healthy,1.0,1.0,risky,43.0,46.0,healthy,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,normal,1.0,1.0,healthy,1.0,1.0
account_320,contract_26_2_5,9,0.75,2023-10-01,2,2,36,48,3,5,0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,healthy,1.0,1.0,healthy,1.0,1.0,risky,43.0,46.0,healthy,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,normal,1.0,1.0,risky,1.0,1.0
account_320,contract_26_2_5,10,0.8333333333333334,2023-11-01,2,2,36,48,3,5,2,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,healthy,1.0,1.0,healthy,1.0,1.0,risky,43.0,46.0,healthy,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,normal,1.0,1.0,healthy,1.0,1.0
account_320,contract_26_2_5,11,0.9166666666666666,2023-12-01,2,2,36,48,3,5,2,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,healthy,1.0,1.0,healthy,1.0,1.0,risky,43.0,46.0,healthy,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,normal,1.0,1.0,healthy,1.0,1.0
account_320,contract_26_2_5,12,1.0,2024-01-01,2,2,36,48,3,5,2,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,healthy,1.0,1.0,healthy,1.0,1.0,risky,45.0,42.0,risky,53.0,51.0,healthy,3.0,2.0,healthy,4.0,2.0,normal,1.0,1.0,healthy,1.0,1.0
account_321,contract_26_2_6,11,0.9166666666666666,2023-12-01,1,1,32,32,1,1,0,0,1,0,0,0,,,,,,,,,2023,normal,1.0,1.0,normal,1.0,1.0,risky,43.0,46.0,risky,47.5,47.0,risky,3.0,2.0,risky,4.0,3.0,normal,1.0,1.0,risky,1.0,1.0
account_321,contract_26_2_6,12,1.0,2024-01-01,1,1,32,32,1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,normal,1.0,1.0,normal,1.0,1.0,risky,45.0,42.0,risky,53.0,51.0,risky,3.0,2.0,risky,4.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_321,contract_26_3_1,12,1.0,2025-01-01,1,1,31,31,3,3,0,0,0,0,0,0,,,,,,,,,2025,normal,1.0,1.0,normal,1.0,1.0,risky,48.0,43.0,risky,57.0,49.0,normal,3.0,3.0,normal,3.0,3.0,risky,1.0,1.0,risky,1.0,1.0
account_323,contract_27_1_2,9,0.75,2022-11-01,1,0,53,53,9,9,0,0,0,1,1,0,,,,,,,,,2022,normal,1.0,1.0,risky,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,risky,1.0,1.0
account_323,contract_27_1_2,10,0.8333333333333334,2022-12-01,1,1,53,53,9,9,1,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,normal,1.0,1.0
account_323,contract_27_1_2,11,0.9166666666666666,2023-01-01,1,1,53,53,9,9,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,normal,1.0,1.0,normal,1.0,1.0,healthy,43.0,46.0,healthy,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,risky,1.0,1.0,risky,1.0,1.0
account_323,contract_27_1_2,12,1.0,2023-02-01,1,1,53,53,9,9,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,normal,1.0,1.0,normal,1.0,1.0,healthy,43.0,46.0,healthy,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,risky,1.0,1.0,normal,1.0,1.0
account_324,contract_27_1_3,3,0.25,2022-05-01,1,1,49,49,2,2,0,0,1,0,1,0,,,,,,,,,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_324,contract_27_1_3,4,0.3333333333333333,2022-06-01,1,1,49,49,2,2,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_324,contract_27_1_3,5,0.4166666666666667,2022-07-01,1,1,49,49,2,2,1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,normal,1.0,1.0
account_324,contract_27_1_3,6,0.5,2022-08-01,1,1,49,49,2,2,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_324,contract_27_1_3,7,0.5833333333333334,2022-09-01,1,1,49,49,2,2,1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,normal,1.0,1.0
account_324,contract_27_1_3,8,0.6666666666666666,2022-10-01,2,1,48,49,5,9,2,2,1,1,1,0,1.0,0.0,-1.0,0.0,3.0,7.0,0.0,1.0,2022,healthy,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,normal,1.0,1.0,healthy,1.0,1.0
account_324,contract_27_1_3,9,0.75,2022-11-01,2,2,48,49,5,9,2,2,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2022,healthy,1.0,1.0,healthy,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,normal,1.0,1.0,healthy,1.0,1.0
account_324,contract_27_1_3,10,0.8333333333333334,2022-12-01,2,2,48,49,5,9,2,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,healthy,1.0,1.0,healthy,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,normal,1.0,1.0,healthy,1.0,1.0
account_324,contract_27_1_3,11,0.9166666666666666,2023-01-01,2,2,48,49,5,9,1,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,healthy,1.0,1.0,healthy,1.0,1.0,healthy,43.0,46.0,healthy,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,normal,1.0,1.0,normal,1.0,1.0
account_324,contract_27_1_3,12,1.0,2023-02-01,2,2,48,49,5,9,2,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,healthy,1.0,1.0,healthy,1.0,1.0,healthy,43.0,46.0,healthy,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,normal,1.0,1.0,healthy,1.0,1.0
account_325,contract_27_1_4,5,0.4166666666666667,2022-07-01,2,1,53,75,2,3,0,1,2,1,1,0,,,,,,,,,2022,healthy,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,healthy,1.0,1.0,risky,1.0,1.0
account_325,contract_27_1_4,6,0.5,2022-08-01,2,2,53,75,2,3,2,2,2,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2022,healthy,1.0,1.0,healthy,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,healthy,1.0,1.0,healthy,1.0,1.0
account_325,contract_27_1_4,7,0.5833333333333334,2022-09-01,2,2,53,75,2,3,1,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,healthy,1.0,1.0,healthy,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,healthy,1.0,1.0,normal,1.0,1.0
account_325,contract_27_1_4,8,0.6666666666666666,2022-10-01,2,2,53,75,2,3,2,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,healthy,1.0,1.0,healthy,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,healthy,1.0,1.0,healthy,1.0,1.0
account_325,contract_27_1_4,9,0.75,2022-11-01,2,2,53,75,2,3,1,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,healthy,1.0,1.0,healthy,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,healthy,1.0,1.0,normal,1.0,1.0
account_325,contract_27_1_4,10,0.8333333333333334,2022-12-01,2,2,53,75,2,3,2,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,healthy,1.0,1.0,healthy,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,healthy,1.0,1.0,healthy,1.0,1.0
account_325,contract_27_1_4,11,0.9166666666666666,2023-01-01,2,2,53,75,2,3,2,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,healthy,1.0,1.0,healthy,1.0,1.0,healthy,43.0,46.0,healthy,47.5,47.0,risky,3.0,2.0,risky,4.0,3.0,healthy,1.0,1.0,healthy,1.0,1.0
account_325,contract_27_1_4,12,1.0,2023-02-01,3,3,32,75,3,5,3,3,2,0,1,0,1.0,1.0,-21.0,0.0,1.0,2.0,0.0,0.0,2023,healthy,1.0,1.0,healthy,1.0,1.0,risky,43.0,46.0,healthy,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,healthy,1.0,1.0,healthy,1.0,1.0
account_326,contract_27_1_5,9,0.75,2022-11-01,1,0,76,76,1,1,0,0,1,1,1,0,,,,,,,,,2022,normal,1.0,1.0,risky,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_326,contract_27_1_5,10,0.8333333333333334,2022-12-01,1,0,76,76,1,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,risky,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_326,contract_27_1_5,11,0.9166666666666666,2023-01-01,1,1,76,76,1,1,0,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2023,normal,1.0,1.0,normal,1.0,1.0,healthy,43.0,46.0,healthy,47.5,47.0,risky,3.0,2.0,risky,4.0,3.0,normal,1.0,1.0,risky,1.0,1.0
account_326,contract_27_1_5,12,1.0,2023-02-01,2,2,48,76,2,3,1,1,2,0,1,0,1.0,1.0,-28.0,0.0,1.0,2.0,1.0,0.0,2023,healthy,1.0,1.0,healthy,1.0,1.0,healthy,43.0,46.0,healthy,47.5,47.0,risky,3.0,2.0,risky,4.0,3.0,healthy,1.0,1.0,normal,1.0,1.0
account_327,contract_27_1_6,12,1.0,2023-02-01,1,1,1,1,1,1,0,0,1,0,1,0,,,,,,,,,2023,normal,1.0,1.0,normal,1.0,1.0,risky,43.0,46.0,risky,47.5,47.0,risky,3.0,2.0,risky,4.0,3.0,normal,1.0,1.0,risky,1.0,1.0
account_328,contract_27_1_7,10,0.8333333333333334,2022-12-01,1,0,49,49,7,7,0,0,0,1,1,0,,,,,,,,,2022,normal,1.0,1.0,risky,1.0,1.0,healthy,44.0,44.0,risky,58.0,53.0,healthy,4.0,2.0,healthy,5.0,2.0,risky,1.0,1.0,risky,1.0,1.0
account_328,contract_27_1_7,11,0.9166666666666666,2023-01-01,2,2,31,49,4,7,0,1,1,0,1,0,1.0,2.0,-18.0,0.0,-3.0,0.0,1.0,-1.0,2023,healthy,1.0,1.0,healthy,1.0,1.0,risky,43.0,46.0,healthy,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,normal,1.0,1.0,risky,1.0,1.0
account_328,contract_27_1_7,12,1.0,2023-02-01,2,2,31,49,4,7,0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,healthy,1.0,1.0,healthy,1.0,1.0,risky,43.0,46.0,healthy,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,normal,1.0,1.0,risky,1.0,1.0
account_329,contract_27_1_8,9,0.75,2022-11-01,1,0,44,44,1,1,0,0,0,1,0,1,,,,,,,,,2022,normal,1.0,1.0,risky,1.0,1.0,normal,44.0,44.0,risky,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,risky,1.0,1.0,risky,1.0,1.0
account_329,contract_27_1_8,10,0.8333333333333334,2022-12-01,1,1,44,44,1,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2022,normal,1.0,1.0,normal,1.0,1.0,normal,44.0,44.0,risky,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,risky,1.0,1.0,risky,1.0,1.0
account_329,contract_27_1_8,11,0.9166666666666666,2023-01-01,1,1,44,44,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,normal,1.0,1.0,normal,1.0,1.0,normal,43.0,46.0,risky,47.5,47.0,risky,3.0,2.0,risky,4.0,3.0,risky,1.0,1.0,risky,1.0,1.0
account_329,contract_27_1_8,12,1.0,2023-02-01,1,1,44,44,1,1,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,normal,1.0,1.0,normal,1.0,1.0,normal,43.0,46.0,risky,47.5,47.0,risky,3.0,2.0,risky,4.0,3.0,risky,1.0,1.0,normal,1.0,1.0
account_329,contract_27_2_1,10,0.8333333333333334,2023-12-01,1,1,15,15,8,8,0,0,0,0,1,0,,,,,,,,,2023,normal,1.0,1.0,normal,1.0,1.0,risky,43.0,46.0,risky,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,risky,1.0,1.0,risky,1.0,1.0
account_329,contract_27_2_1,11,0.9166666666666666,2024-01-01,1,1,15,15,8,8,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,normal,1.0,1.0,normal,1.0,1.0,risky,45.0,42.0,risky,53.0,51.0,healthy,3.0,2.0,healthy,4.0,2.0,risky,1.0,1.0,normal,1.0,1.0
account_329,contract_27_2_1,12,1.0,2024-02-01,1,1,15,15,8,8,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,normal,1.0,1.0,normal,1.0,1.0,risky,45.0,42.0,risky,53.0,51.0,healthy,3.0,2.0,healthy,4.0,2.0,risky,1.0,1.0,normal,1.0,1.0
account_330,contract_27_1_9,6,0.5,2022-08-01,1,0,88,88,1,1,0,0,1,1,0,0,,,,,,,,,2022,normal,1.0,1.0,risky,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_330,contract_27_1_9,7,0.5833333333333334,2022-09-01,1,0,88,88,1,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,risky,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_330,contract_27_1_9,8,0.6666666666666666,2022-10-01,1,1,88,88,1,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_330,contract_27_1_9,9,0.75,2022-11-01,1,1,88,88,1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_330,contract_27_1_9,10,0.8333333333333334,2022-12-01,1,1,88,88,1,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,normal,1.0,1.0
account_330,contract_27_1_9,11,0.9166666666666666,2023-01-01,2,2,57,88,6,12,1,2,1,0,0,0,1.0,1.0,-31.0,0.0,5.0,11.0,0.0,0.0,2023,healthy,1.0,1.0,healthy,1.0,1.0,healthy,43.0,46.0,healthy,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,normal,1.0,1.0,normal,1.0,1.0
account_330,contract_27_1_9,12,1.0,2023-02-01,2,2,57,88,6,12,2,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,healthy,1.0,1.0,healthy,1.0,1.0,healthy,43.0,46.0,healthy,47.5,47.0,healthy,3.0,2.0,healthy,4.0,3.0,normal,1.0,1.0,healthy,1.0,1.0
account_331,contract_27_1_10,4,0.3333333333333333,2022-06-01,1,0,87,87,1,1,0,0,1,1,0,0,,,,,,,,,2022,normal,1.0,1.0,risky,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_331,contract_27_1_10,5,0.4166666666666667,2022-07-01,1,0,87,87,1,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,risky,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_331,contract_27_1_10,6,0.5,2022-08-01,1,1,87,87,1,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,risky,1.0,1.0
account_331,contract_27_1_10,7,0.5833333333333334,2022-09-01,1,1,87,87,1,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,normal,1.0,1.0,normal,1.0,1.0,healthy,44.0,44.0,healthy,58.0,53.0,risky,4.0,2.0,risky,5.0,2.0,normal,1.0,1.0,normal,1.0,1.0
