account_id,contract_id,FOM,MOC,POC,total_user,active_user,session_duration,feature_adoption,usage_frequency,usage_recency,usage_recency_d,mom_active_user,mom_session_duration,mom_feature_adoption,mom_usage_frequency,contract_end_date,contract_status,pre_active_users,contract_year,active_user_label,active_user_median_ischr,active_user_median_isup,session_duration_label,session_duration_median_ischr,session_duration_median_isup,feature_adoption_label,feature_adoption_median_ischr,feature_adoption_median_isup,usage_frequency_label,usage_frequency_median_ischr,usage_frequency_median_isup,usage_recency_d_label,usage_recency_d_median_ischr,usage_recency_d_median_isup,pre_active_users_label,pre_active_users_median_ischr,pre_active_users_median_isup
account_454,contract_35_1_6,2023-01-01,3,0.25,22.0,18,83,11,5,2023-01-05,4,12,-267,0,-5,2023-10-31,unknown,0.8181818181818182,2023,healthy,7.0,7.0,risky,266.0,269.5,risky,12.0,12.0,risky,7.0,6.0,risky,14.0,14.0,healthy,0.5,0.5
account_454,contract_35_1_6,2023-02-01,4,0.3333333333333333,22.0,14,131,11,10,2023-02-07,6,-4,48,0,5,2023-10-31,unknown,0.6363636363636364,2023,healthy,7.0,7.0,risky,266.0,269.5,risky,12.0,12.0,healthy,7.0,6.0,risky,14.0,14.0,healthy,0.5,0.5
account_454,contract_35_1_6,2023-03-01,5,0.4166666666666667,22.0,21,447,12,1,2023-03-04,3,7,316,0,-9,2023-10-31,unknown,0.9545454545454546,2023,healthy,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,risky,7.0,6.0,risky,14.0,14.0,healthy,0.5,0.5
account_454,contract_35_1_6,2023-04-01,6,0.5,22.0,10,213,12,8,2023-04-03,2,-11,-234,0,7,2023-10-31,unknown,0.4545454545454545,2023,healthy,7.0,7.0,risky,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,risky,14.0,14.0,risky,0.5,0.5
account_454,contract_35_1_6,2023-05-01,7,0.5833333333333334,22.0,2,375,12,12,2023-05-28,27,-8,162,0,4,2023-10-31,unknown,0.0909090909090909,2023,risky,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,healthy,14.0,14.0,risky,0.5,0.5
account_454,contract_35_1_6,2023-06-01,8,0.6666666666666666,22.0,6,330,12,8,2023-06-09,8,4,-45,0,-4,2023-10-31,unknown,0.2727272727272727,2023,risky,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,risky,14.0,14.0,risky,0.5,0.5
account_454,contract_35_1_6,2023-07-01,9,0.75,22.0,5,313,12,12,2023-07-08,7,-1,-17,0,4,2023-10-31,unknown,0.2272727272727272,2023,risky,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,risky,14.0,14.0,risky,0.5,0.5
account_454,contract_35_1_6,2023-08-01,10,0.8333333333333334,22.0,9,413,12,4,2023-08-21,20,4,100,0,-8,2023-10-31,unknown,0.4090909090909091,2023,healthy,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,risky,7.0,6.0,healthy,14.0,14.0,risky,0.5,0.5
account_454,contract_35_1_6,2023-09-01,11,0.9166666666666666,22.0,12,346,12,11,2023-09-08,7,3,-67,0,7,2023-10-31,unknown,0.5454545454545454,2023,healthy,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,risky,14.0,14.0,healthy,0.5,0.5
account_454,contract_35_1_6,2023-10-01,12,1.0,22.0,10,251,12,1,2023-10-24,23,-2,-95,0,-10,2023-10-31,unknown,0.4545454545454545,2023,healthy,7.0,7.0,risky,266.0,269.5,normal,12.0,12.0,risky,7.0,6.0,healthy,14.0,14.0,risky,0.5,0.5
account_454,contract_35_2_1,2023-11-01,1,0.0833333333333333,22.0,9,62,2,5,2023-11-18,17,0,0,0,0,2024-10-31,churned,0.4090909090909091,2023,healthy,7.0,7.0,risky,266.0,269.5,risky,12.0,12.0,risky,7.0,6.0,healthy,14.0,14.0,risky,0.5,0.5
account_454,contract_35_2_1,2023-12-01,2,0.1666666666666666,22.0,14,215,2,3,2023-12-24,23,5,153,0,-2,2024-10-31,churned,0.6363636363636364,2023,healthy,7.0,7.0,risky,266.0,269.5,risky,12.0,12.0,risky,7.0,6.0,healthy,14.0,14.0,healthy,0.5,0.5
account_454,contract_35_2_1,2024-01-01,3,0.25,22.0,5,175,12,11,2024-01-26,25,-9,-40,0,8,2024-10-31,churned,0.2272727272727272,2024,risky,7.0,7.0,risky,267.0,275.0,normal,12.0,12.0,healthy,6.0,6.0,healthy,13.0,13.0,risky,0.5,0.5
account_454,contract_35_2_1,2024-02-01,4,0.3333333333333333,22.0,11,173,12,2,2024-02-05,4,6,-2,0,-9,2024-10-31,churned,0.5,2024,healthy,7.0,7.0,risky,267.0,275.0,normal,12.0,12.0,risky,6.0,6.0,risky,13.0,13.0,normal,0.5,0.5
account_454,contract_35_2_1,2024-03-01,5,0.4166666666666667,22.0,8,117,12,10,2024-03-16,15,-3,-56,0,8,2024-10-31,churned,0.3636363636363636,2024,healthy,7.0,7.0,risky,267.0,275.0,normal,12.0,12.0,healthy,6.0,6.0,healthy,13.0,13.0,risky,0.5,0.5
account_454,contract_35_2_1,2024-04-01,6,0.5,22.0,18,351,12,5,2024-04-22,21,10,234,0,-5,2024-10-31,churned,0.8181818181818182,2024,healthy,7.0,7.0,healthy,267.0,275.0,normal,12.0,12.0,risky,6.0,6.0,healthy,13.0,13.0,healthy,0.5,0.5
account_454,contract_35_2_1,2024-05-01,7,0.5833333333333334,22.0,9,214,12,12,2024-05-22,21,-9,-137,0,7,2024-10-31,churned,0.4090909090909091,2024,healthy,7.0,7.0,risky,267.0,275.0,normal,12.0,12.0,healthy,6.0,6.0,healthy,13.0,13.0,risky,0.5,0.5
account_454,contract_35_2_1,2024-06-01,8,0.6666666666666666,22.0,2,344,12,2,2024-06-20,19,-7,130,0,-10,2024-10-31,churned,0.0909090909090909,2024,risky,7.0,7.0,healthy,267.0,275.0,normal,12.0,12.0,risky,6.0,6.0,healthy,13.0,13.0,risky,0.5,0.5
account_454,contract_35_2_1,2024-07-01,9,0.75,22.0,15,119,12,2,2024-07-13,12,13,-225,0,0,2024-10-31,churned,0.6818181818181818,2024,healthy,7.0,7.0,risky,267.0,275.0,normal,12.0,12.0,risky,6.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_454,contract_35_2_1,2024-08-01,10,0.8333333333333334,22.0,12,397,12,6,2024-08-06,5,-3,278,0,4,2024-10-31,churned,0.5454545454545454,2024,healthy,7.0,7.0,healthy,267.0,275.0,normal,12.0,12.0,normal,6.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_454,contract_35_2_1,2024-09-01,11,0.9166666666666666,22.0,10,131,12,2,2024-09-28,27,-2,-266,0,-4,2024-10-31,churned,0.4545454545454545,2024,healthy,7.0,7.0,risky,267.0,275.0,normal,12.0,12.0,risky,6.0,6.0,healthy,13.0,13.0,risky,0.5,0.5
account_454,contract_35_2_1,2024-10-01,12,1.0,22.0,13,331,12,11,2024-10-05,4,3,200,0,9,2024-10-31,churned,0.5909090909090909,2024,healthy,7.0,7.0,healthy,267.0,275.0,normal,12.0,12.0,healthy,6.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_455,contract_35_1_7,2022-11-01,1,0.0833333333333333,20.0,8,199,2,7,2022-11-10,9,0,0,0,0,2023-10-31,unknown,0.4,2022,healthy,7.0,6.0,risky,270.0,268.0,risky,12.0,12.0,healthy,7.0,6.0,risky,13.0,13.0,risky,0.5,0.5
account_455,contract_35_1_7,2022-12-01,2,0.1666666666666666,20.0,11,453,8,10,2022-12-16,15,3,254,0,3,2023-10-31,unknown,0.55,2022,healthy,7.0,6.0,healthy,270.0,268.0,risky,12.0,12.0,healthy,7.0,6.0,healthy,13.0,13.0,healthy,0.5,0.5
account_455,contract_35_1_7,2023-01-01,3,0.25,20.0,13,282,9,1,2023-01-08,7,2,-171,0,-9,2023-10-31,unknown,0.65,2023,healthy,7.0,7.0,healthy,266.0,269.5,risky,12.0,12.0,risky,7.0,6.0,risky,14.0,14.0,healthy,0.5,0.5
account_455,contract_35_1_7,2023-02-01,4,0.3333333333333333,20.0,1,218,12,12,2023-02-14,13,-12,-64,0,11,2023-10-31,unknown,0.05,2023,risky,7.0,7.0,risky,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,risky,14.0,14.0,risky,0.5,0.5
account_455,contract_35_1_7,2023-03-01,5,0.4166666666666667,20.0,15,201,12,11,2023-03-28,27,14,-17,0,-1,2023-10-31,unknown,0.75,2023,healthy,7.0,7.0,risky,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,healthy,14.0,14.0,healthy,0.5,0.5
account_455,contract_35_1_7,2023-04-01,6,0.5,20.0,6,322,12,12,2023-04-04,3,-9,121,0,1,2023-10-31,unknown,0.3,2023,risky,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,risky,14.0,14.0,risky,0.5,0.5
account_455,contract_35_1_7,2023-05-01,7,0.5833333333333334,20.0,1,123,12,3,2023-05-19,18,-5,-199,0,-9,2023-10-31,unknown,0.05,2023,risky,7.0,7.0,risky,266.0,269.5,normal,12.0,12.0,risky,7.0,6.0,healthy,14.0,14.0,risky,0.5,0.5
account_455,contract_35_1_7,2023-06-01,8,0.6666666666666666,20.0,12,163,12,3,2023-06-24,23,11,40,0,0,2023-10-31,unknown,0.6,2023,healthy,7.0,7.0,risky,266.0,269.5,normal,12.0,12.0,risky,7.0,6.0,healthy,14.0,14.0,healthy,0.5,0.5
account_455,contract_35_1_7,2023-07-01,9,0.75,20.0,17,451,12,10,2023-07-24,23,5,288,0,7,2023-10-31,unknown,0.85,2023,healthy,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,healthy,14.0,14.0,healthy,0.5,0.5
account_455,contract_35_1_7,2023-08-01,10,0.8333333333333334,20.0,18,137,12,6,2023-08-09,8,1,-314,0,-4,2023-10-31,unknown,0.9,2023,healthy,7.0,7.0,risky,266.0,269.5,normal,12.0,12.0,risky,7.0,6.0,risky,14.0,14.0,healthy,0.5,0.5
account_455,contract_35_1_7,2023-09-01,11,0.9166666666666666,20.0,10,265,12,2,2023-09-12,11,-8,128,0,-4,2023-10-31,unknown,0.5,2023,healthy,7.0,7.0,risky,266.0,269.5,normal,12.0,12.0,risky,7.0,6.0,risky,14.0,14.0,normal,0.5,0.5
account_455,contract_35_1_7,2023-10-01,12,1.0,20.0,18,371,12,10,2023-10-23,22,8,106,0,8,2023-10-31,unknown,0.9,2023,healthy,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,healthy,14.0,14.0,healthy,0.5,0.5
account_455,contract_35_2_2,2023-11-01,1,0.0833333333333333,15.0,8,186,10,5,2023-11-14,13,0,0,0,0,2024-10-31,churned,0.5333333333333333,2023,healthy,7.0,7.0,risky,266.0,269.5,risky,12.0,12.0,risky,7.0,6.0,risky,14.0,14.0,healthy,0.5,0.5
account_455,contract_35_2_2,2023-12-01,2,0.1666666666666666,15.0,8,369,11,11,2023-12-16,15,0,183,0,6,2024-10-31,churned,0.5333333333333333,2023,healthy,7.0,7.0,healthy,266.0,269.5,risky,12.0,12.0,healthy,7.0,6.0,healthy,14.0,14.0,healthy,0.5,0.5
account_455,contract_35_2_2,2024-01-01,3,0.25,15.0,10,307,12,12,2024-01-21,20,2,-62,0,1,2024-10-31,churned,0.6666666666666666,2024,healthy,7.0,7.0,healthy,267.0,275.0,normal,12.0,12.0,healthy,6.0,6.0,healthy,13.0,13.0,healthy,0.5,0.5
account_455,contract_35_2_2,2024-02-01,4,0.3333333333333333,15.0,3,382,12,11,2024-02-15,14,-7,75,0,-1,2024-10-31,churned,0.2,2024,risky,7.0,7.0,healthy,267.0,275.0,normal,12.0,12.0,healthy,6.0,6.0,healthy,13.0,13.0,risky,0.5,0.5
account_455,contract_35_2_2,2024-03-01,5,0.4166666666666667,15.0,11,69,12,11,2024-03-07,6,8,-313,0,0,2024-10-31,churned,0.7333333333333333,2024,healthy,7.0,7.0,risky,267.0,275.0,normal,12.0,12.0,healthy,6.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_455,contract_35_2_2,2024-04-01,6,0.5,15.0,12,95,12,11,2024-04-24,23,1,26,0,0,2024-10-31,churned,0.8,2024,healthy,7.0,7.0,risky,267.0,275.0,normal,12.0,12.0,healthy,6.0,6.0,healthy,13.0,13.0,healthy,0.5,0.5
account_455,contract_35_2_2,2024-05-01,7,0.5833333333333334,15.0,3,399,12,7,2024-05-11,10,-9,304,0,-4,2024-10-31,churned,0.2,2024,risky,7.0,7.0,healthy,267.0,275.0,normal,12.0,12.0,healthy,6.0,6.0,risky,13.0,13.0,risky,0.5,0.5
account_455,contract_35_2_2,2024-06-01,8,0.6666666666666666,15.0,8,301,12,9,2024-06-06,5,5,-98,0,2,2024-10-31,churned,0.5333333333333333,2024,healthy,7.0,7.0,healthy,267.0,275.0,normal,12.0,12.0,healthy,6.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_455,contract_35_2_2,2024-07-01,9,0.75,15.0,8,227,12,10,2024-07-15,14,0,-74,0,1,2024-10-31,churned,0.5333333333333333,2024,healthy,7.0,7.0,risky,267.0,275.0,normal,12.0,12.0,healthy,6.0,6.0,healthy,13.0,13.0,healthy,0.5,0.5
account_455,contract_35_2_2,2024-08-01,10,0.8333333333333334,15.0,1,230,12,12,2024-08-14,13,-7,3,0,2,2024-10-31,churned,0.0666666666666666,2024,risky,7.0,7.0,risky,267.0,275.0,normal,12.0,12.0,healthy,6.0,6.0,normal,13.0,13.0,risky,0.5,0.5
account_455,contract_35_2_2,2024-09-01,11,0.9166666666666666,15.0,6,277,12,12,2024-09-01,0,5,47,0,0,2024-10-31,churned,0.4,2024,risky,7.0,7.0,healthy,267.0,275.0,normal,12.0,12.0,healthy,6.0,6.0,risky,13.0,13.0,risky,0.5,0.5
account_455,contract_35_2_2,2024-10-01,12,1.0,15.0,9,196,12,6,2024-10-18,17,3,-81,0,-6,2024-10-31,churned,0.6,2024,healthy,7.0,7.0,risky,267.0,275.0,normal,12.0,12.0,normal,6.0,6.0,healthy,13.0,13.0,healthy,0.5,0.5
account_456,contract_35_1_8,2022-11-01,1,0.0833333333333333,22.0,5,446,9,1,2022-11-05,4,0,0,0,0,2023-10-31,upsell,0.2272727272727272,2022,risky,7.0,6.0,healthy,270.0,268.0,risky,12.0,12.0,risky,7.0,6.0,risky,13.0,13.0,risky,0.5,0.5
account_456,contract_35_1_8,2022-12-01,2,0.1666666666666666,22.0,8,181,12,4,2022-12-21,20,3,-265,0,3,2023-10-31,upsell,0.3636363636363636,2022,healthy,7.0,6.0,risky,270.0,268.0,normal,12.0,12.0,risky,7.0,6.0,healthy,13.0,13.0,risky,0.5,0.5
account_456,contract_35_1_8,2023-01-01,3,0.25,22.0,3,433,12,11,2023-01-08,7,-5,252,0,7,2023-10-31,upsell,0.1363636363636363,2023,risky,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,risky,14.0,14.0,risky,0.5,0.5
account_456,contract_35_1_8,2023-02-01,4,0.3333333333333333,22.0,18,340,12,9,2023-02-08,7,15,-93,0,-2,2023-10-31,upsell,0.8181818181818182,2023,healthy,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,risky,14.0,14.0,healthy,0.5,0.5
account_456,contract_35_1_8,2023-03-01,5,0.4166666666666667,22.0,17,370,12,10,2023-03-07,6,-1,30,0,1,2023-10-31,upsell,0.7727272727272727,2023,healthy,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,risky,14.0,14.0,healthy,0.5,0.5
account_456,contract_35_1_8,2023-04-01,6,0.5,22.0,20,334,12,12,2023-04-07,6,3,-36,0,2,2023-10-31,upsell,0.9090909090909092,2023,healthy,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,risky,14.0,14.0,healthy,0.5,0.5
account_456,contract_35_1_8,2023-05-01,7,0.5833333333333334,22.0,3,354,12,12,2023-05-18,17,-17,20,0,0,2023-10-31,upsell,0.1363636363636363,2023,risky,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,healthy,14.0,14.0,risky,0.5,0.5
account_456,contract_35_1_8,2023-06-01,8,0.6666666666666666,22.0,14,173,12,4,2023-06-22,21,11,-181,0,-8,2023-10-31,upsell,0.6363636363636364,2023,healthy,7.0,7.0,risky,266.0,269.5,normal,12.0,12.0,risky,7.0,6.0,healthy,14.0,14.0,healthy,0.5,0.5
account_456,contract_35_1_8,2023-07-01,9,0.75,22.0,13,85,12,12,2023-07-12,11,-1,-88,0,8,2023-10-31,upsell,0.5909090909090909,2023,healthy,7.0,7.0,risky,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,risky,14.0,14.0,healthy,0.5,0.5
account_456,contract_35_1_8,2023-08-01,10,0.8333333333333334,22.0,3,98,12,7,2023-08-05,4,-10,13,0,-5,2023-10-31,upsell,0.1363636363636363,2023,risky,7.0,7.0,risky,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,risky,14.0,14.0,risky,0.5,0.5
account_456,contract_35_1_8,2023-09-01,11,0.9166666666666666,22.0,10,144,12,3,2023-09-18,17,7,46,0,-4,2023-10-31,upsell,0.4545454545454545,2023,healthy,7.0,7.0,risky,266.0,269.5,normal,12.0,12.0,risky,7.0,6.0,healthy,14.0,14.0,risky,0.5,0.5
account_456,contract_35_1_8,2023-10-01,12,1.0,22.0,8,185,12,3,2023-10-17,16,-2,41,0,0,2023-10-31,upsell,0.3636363636363636,2023,healthy,7.0,7.0,risky,266.0,269.5,normal,12.0,12.0,risky,7.0,6.0,healthy,14.0,14.0,risky,0.5,0.5
account_456,contract_35_2_3,2023-11-01,1,0.0833333333333333,24.0,17,310,2,5,2023-11-18,17,0,0,0,0,2024-10-31,churned,0.7083333333333334,2023,healthy,7.0,7.0,healthy,266.0,269.5,risky,12.0,12.0,risky,7.0,6.0,healthy,14.0,14.0,healthy,0.5,0.5
account_456,contract_35_2_3,2023-12-01,2,0.1666666666666666,24.0,6,262,7,4,2023-12-10,9,-11,-48,0,-1,2024-10-31,churned,0.25,2023,risky,7.0,7.0,risky,266.0,269.5,risky,12.0,12.0,risky,7.0,6.0,risky,14.0,14.0,risky,0.5,0.5
account_456,contract_35_2_3,2024-01-01,3,0.25,24.0,14,185,9,1,2024-01-15,14,8,-77,0,-3,2024-10-31,churned,0.5833333333333334,2024,healthy,7.0,7.0,risky,267.0,275.0,risky,12.0,12.0,risky,6.0,6.0,healthy,13.0,13.0,healthy,0.5,0.5
account_456,contract_35_2_3,2024-02-01,4,0.3333333333333333,24.0,23,327,10,9,2024-02-12,11,9,142,0,8,2024-10-31,churned,0.9583333333333334,2024,healthy,7.0,7.0,healthy,267.0,275.0,risky,12.0,12.0,healthy,6.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_456,contract_35_2_3,2024-03-01,5,0.4166666666666667,24.0,22,325,11,11,2024-03-01,0,-1,-2,0,2,2024-10-31,churned,0.9166666666666666,2024,healthy,7.0,7.0,healthy,267.0,275.0,risky,12.0,12.0,healthy,6.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_456,contract_35_2_3,2024-04-01,6,0.5,24.0,16,256,11,10,2024-04-28,27,-6,-69,0,-1,2024-10-31,churned,0.6666666666666666,2024,healthy,7.0,7.0,risky,267.0,275.0,risky,12.0,12.0,healthy,6.0,6.0,healthy,13.0,13.0,healthy,0.5,0.5
account_456,contract_35_2_3,2024-05-01,7,0.5833333333333334,24.0,16,179,11,6,2024-05-05,4,0,-77,0,-4,2024-10-31,churned,0.6666666666666666,2024,healthy,7.0,7.0,risky,267.0,275.0,risky,12.0,12.0,normal,6.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_456,contract_35_2_3,2024-06-01,8,0.6666666666666666,24.0,22,62,11,8,2024-06-27,26,6,-117,0,2,2024-10-31,churned,0.9166666666666666,2024,healthy,7.0,7.0,risky,267.0,275.0,risky,12.0,12.0,healthy,6.0,6.0,healthy,13.0,13.0,healthy,0.5,0.5
account_456,contract_35_2_3,2024-07-01,9,0.75,24.0,23,372,12,4,2024-07-03,2,1,310,0,-4,2024-10-31,churned,0.9583333333333334,2024,healthy,7.0,7.0,healthy,267.0,275.0,normal,12.0,12.0,risky,6.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_456,contract_35_2_3,2024-08-01,10,0.8333333333333334,24.0,9,361,12,4,2024-08-25,24,-14,-11,0,0,2024-10-31,churned,0.375,2024,healthy,7.0,7.0,healthy,267.0,275.0,normal,12.0,12.0,risky,6.0,6.0,healthy,13.0,13.0,risky,0.5,0.5
account_456,contract_35_2_3,2024-09-01,11,0.9166666666666666,24.0,20,417,12,6,2024-09-13,12,11,56,0,2,2024-10-31,churned,0.8333333333333334,2024,healthy,7.0,7.0,healthy,267.0,275.0,normal,12.0,12.0,normal,6.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_456,contract_35_2_3,2024-10-01,12,1.0,24.0,10,388,12,7,2024-10-12,11,-10,-29,0,1,2024-10-31,churned,0.4166666666666667,2024,healthy,7.0,7.0,healthy,267.0,275.0,normal,12.0,12.0,healthy,6.0,6.0,risky,13.0,13.0,risky,0.5,0.5
account_457,contract_35_1_9,2022-11-01,1,0.0833333333333333,8.0,3,165,1,6,2022-11-14,13,0,0,0,0,2023-10-31,unknown,0.375,2022,risky,7.0,6.0,risky,270.0,268.0,risky,12.0,12.0,risky,7.0,6.0,normal,13.0,13.0,risky,0.5,0.5
account_457,contract_35_1_9,2022-12-01,2,0.1666666666666666,8.0,3,236,10,12,2022-12-25,24,0,71,0,6,2023-10-31,unknown,0.375,2022,risky,7.0,6.0,risky,270.0,268.0,risky,12.0,12.0,healthy,7.0,6.0,healthy,13.0,13.0,risky,0.5,0.5
account_457,contract_35_1_9,2023-01-01,3,0.25,8.0,2,476,10,6,2023-01-18,17,-1,240,0,-6,2023-10-31,unknown,0.25,2023,risky,7.0,7.0,healthy,266.0,269.5,risky,12.0,12.0,risky,7.0,6.0,healthy,14.0,14.0,risky,0.5,0.5
account_457,contract_35_1_9,2023-02-01,4,0.3333333333333333,8.0,1,374,10,12,2023-02-19,18,-1,-102,0,6,2023-10-31,unknown,0.125,2023,risky,7.0,7.0,healthy,266.0,269.5,risky,12.0,12.0,healthy,7.0,6.0,healthy,14.0,14.0,risky,0.5,0.5
account_457,contract_35_1_9,2023-03-01,5,0.4166666666666667,8.0,7,165,11,4,2023-03-25,24,6,-209,0,-8,2023-10-31,unknown,0.875,2023,normal,7.0,7.0,risky,266.0,269.5,risky,12.0,12.0,risky,7.0,6.0,healthy,14.0,14.0,healthy,0.5,0.5
account_457,contract_35_1_9,2023-04-01,6,0.5,8.0,3,423,11,6,2023-04-25,24,-4,258,0,2,2023-10-31,unknown,0.375,2023,risky,7.0,7.0,healthy,266.0,269.5,risky,12.0,12.0,risky,7.0,6.0,healthy,14.0,14.0,risky,0.5,0.5
account_457,contract_35_1_9,2023-05-01,7,0.5833333333333334,8.0,5,187,11,6,2023-05-14,13,2,-236,0,0,2023-10-31,unknown,0.625,2023,risky,7.0,7.0,risky,266.0,269.5,risky,12.0,12.0,risky,7.0,6.0,risky,14.0,14.0,healthy,0.5,0.5
account_457,contract_35_1_9,2023-06-01,8,0.6666666666666666,8.0,4,199,12,11,2023-06-24,23,-1,12,0,5,2023-10-31,unknown,0.5,2023,risky,7.0,7.0,risky,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,healthy,14.0,14.0,normal,0.5,0.5
account_457,contract_35_1_9,2023-07-01,9,0.75,8.0,2,438,12,12,2023-07-19,18,-2,239,0,1,2023-10-31,unknown,0.25,2023,risky,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,healthy,14.0,14.0,risky,0.5,0.5
account_457,contract_35_1_9,2023-08-01,10,0.8333333333333334,8.0,6,432,12,3,2023-08-08,7,4,-6,0,-9,2023-10-31,unknown,0.75,2023,risky,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,risky,7.0,6.0,risky,14.0,14.0,healthy,0.5,0.5
account_457,contract_35_1_9,2023-09-01,11,0.9166666666666666,8.0,4,355,12,4,2023-09-27,26,-2,-77,0,1,2023-10-31,unknown,0.5,2023,risky,7.0,7.0,healthy,266.0,269.5,normal,12.0,12.0,risky,7.0,6.0,healthy,14.0,14.0,normal,0.5,0.5
account_457,contract_35_1_9,2023-10-01,12,1.0,8.0,1,228,12,12,2023-10-21,20,-3,-127,0,8,2023-10-31,unknown,0.125,2023,risky,7.0,7.0,risky,266.0,269.5,normal,12.0,12.0,healthy,7.0,6.0,healthy,14.0,14.0,risky,0.5,0.5
account_457,contract_35_2_4,2023-11-01,1,0.0833333333333333,8.0,7,63,9,5,2023-11-27,26,0,0,0,0,2024-10-31,churned,0.875,2023,normal,7.0,7.0,risky,266.0,269.5,risky,12.0,12.0,risky,7.0,6.0,healthy,14.0,14.0,healthy,0.5,0.5
account_457,contract_35_2_4,2023-12-01,2,0.1666666666666666,8.0,3,409,11,3,2023-12-13,12,-4,346,0,-2,2024-10-31,churned,0.375,2023,risky,7.0,7.0,healthy,266.0,269.5,risky,12.0,12.0,risky,7.0,6.0,risky,14.0,14.0,risky,0.5,0.5
account_457,contract_35_2_4,2024-01-01,3,0.25,8.0,5,323,12,8,2024-01-22,21,2,-86,0,5,2024-10-31,churned,0.625,2024,risky,7.0,7.0,healthy,267.0,275.0,normal,12.0,12.0,healthy,6.0,6.0,healthy,13.0,13.0,healthy,0.5,0.5
account_457,contract_35_2_4,2024-02-01,4,0.3333333333333333,8.0,5,424,12,9,2024-02-01,0,0,101,0,1,2024-10-31,churned,0.625,2024,risky,7.0,7.0,healthy,267.0,275.0,normal,12.0,12.0,healthy,6.0,6.0,risky,13.0,13.0,healthy,0.5,0.5
account_457,contract_35_2_4,2024-03-01,5,0.4166666666666667,8.0,2,67,12,5,2024-03-22,21,-3,-357,0,-4,2024-10-31,churned,0.25,2024,risky,7.0,7.0,risky,267.0,275.0,normal,12.0,12.0,risky,6.0,6.0,healthy,13.0,13.0,risky,0.5,0.5
account_457,contract_35_2_4,2024-04-01,6,0.5,8.0,3,467,12,1,2024-04-14,13,1,400,0,-4,2024-10-31,churned,0.375,2024,risky,7.0,7.0,healthy,267.0,275.0,normal,12.0,12.0,risky,6.0,6.0,normal,13.0,13.0,risky,0.5,0.5
account_457,contract_35_2_4,2024-05-01,7,0.5833333333333334,8.0,4,158,12,6,2024-05-19,18,1,-309,0,5,2024-10-31,churned,0.5,2024,risky,7.0,7.0,risky,267.0,275.0,normal,12.0,12.0,normal,6.0,6.0,healthy,13.0,13.0,normal,0.5,0.5
account_457,contract_35_2_4,2024-06-01,8,0.6666666666666666,8.0,3,192,12,11,2024-06-16,15,-1,34,0,5,2024-10-31,churned,0.375,2024,risky,7.0,7.0,risky,267.0,275.0,normal,12.0,12.0,healthy,6.0,6.0,healthy,13.0,13.0,risky,0.5,0.5
account_457,contract_35_2_4,2024-07-01,9,0.75,8.0,2,280,12,7,2024-07-15,14,-1,88,0,-4,2024-10-31,churned,0.25,2024,risky,7.0,7.0,healthy,267.0,275.0,normal,12.0,12.0,healthy,6.0,6.0,healthy,13.0,13.0,risky,0.5,0.5
account_457,contract_35_2_4,2024-08-01,10,0.8333333333333334,8.0,2,418,12,6,2024-08-04,3,0,138,0,-1,2024-10-31,churned,0.25,2024,risky,7.0,7.0,healthy,267.0,275.0,normal,12.0,12.0,normal,6.0,6.0,risky,13.0,13.0,risky,0.5,0.5
