FOM,ticket_id,account_id,contract_id,ticket_creation_date,ticket_close_date,response_time,resolution_time,priority,ticket_subject,status
2023-12-01,ticket_3199,account_500,contract_38_1_4,2023-09-20,2023-12-11,10,82,Low,issue_3,In Progress
2023-05-01,ticket_4108,account_501,contract_38_1_5,2023-04-04,2023-05-12,4,38,High,issue_1,Closed
2023-06-01,ticket_4108,account_501,contract_38_1_5,2023-04-04,2023-05-12,4,38,High,issue_1,Pending
2023-07-01,ticket_4108,account_501,contract_38_1_5,2023-04-04,2023-05-12,4,38,High,issue_2,Resolved
2023-08-01,ticket_4108,account_501,contract_38_1_5,2023-04-04,2023-05-12,4,38,High,issue_1,Resolved
2023-09-01,ticket_4108,account_501,contract_38_1_5,2023-04-04,2023-05-12,4,38,High,issue_3,Resolved
2023-10-01,ticket_4108,account_501,contract_38_1_5,2023-04-04,2023-05-12,4,38,High,issue_4,Resolved
2023-11-01,ticket_4108,account_501,contract_38_1_5,2023-04-04,2023-05-12,4,38,High,issue_2,Open
2023-12-01,ticket_4108,account_501,contract_38_1_5,2023-04-04,2023-05-12,4,38,High,issue_4,Closed
2023-05-01,ticket_9604,account_502,contract_38_1_6,2023-04-28,,17,38,Low,issue_3,Closed
2023-06-01,ticket_9604,account_502,contract_38_1_6,2023-04-28,2023-06-05,17,38,Low,issue_4,In Progress
2023-07-01,ticket_9604,account_502,contract_38_1_6,2023-04-28,2023-06-05,17,38,Low,issue_2,Resolved
2023-08-01,ticket_9604,account_502,contract_38_1_6,2023-04-28,2023-06-05,17,38,Low,issue_4,Open
2023-09-01,ticket_9604,account_502,contract_38_1_6,2023-04-28,2023-06-05,17,38,Low,issue_3,Open
2023-10-01,ticket_9604,account_502,contract_38_1_6,2023-04-28,2023-06-05,17,38,Low,issue_2,In Progress
2023-11-01,ticket_9604,account_502,contract_38_1_6,2023-04-28,2023-06-05,17,38,Low,issue_1,Pending
2023-12-01,ticket_9604,account_502,contract_38_1_6,2023-04-28,2023-06-05,17,38,Low,issue_4,Closed
2023-12-01,ticket_8465,account_504,contract_38_1_8,2023-11-09,2023-12-08,7,29,Medium,issue_2,In Progress
2023-09-01,ticket_9272,account_505,contract_38_1_9,2023-08-28,,8,34,Medium,issue_4,Resolved
2023-10-01,ticket_9272,account_505,contract_38_1_9,2023-08-28,2023-10-01,8,34,Medium,issue_1,In Progress
2023-11-01,ticket_9272,account_505,contract_38_1_9,2023-08-28,2023-10-01,8,34,Medium,issue_1,Pending
2023-12-01,ticket_9272,account_505,contract_38_1_9,2023-08-28,2023-10-01,8,34,Medium,issue_3,Open
2023-12-01,ticket_7105,account_506,contract_38_1_10,2023-11-27,2023-12-13,2,16,Medium,issue_3,Open
2023-12-01,ticket_5214,account_506,contract_38_1_10,2023-11-20,2023-12-29,1,39,Low,issue_1,Closed
2023-09-01,ticket_9184,account_506,contract_38_1_10,2023-08-22,,1,71,Critical,issue_1,Resolved
2023-10-01,ticket_9184,account_506,contract_38_1_10,2023-08-22,,1,71,Critical,issue_3,Open
2023-11-01,ticket_9184,account_506,contract_38_1_10,2023-08-22,2023-11-01,1,71,Critical,issue_4,In Progress
2023-12-01,ticket_9184,account_506,contract_38_1_10,2023-08-22,2023-11-01,1,71,Critical,issue_1,Open
2023-09-01,ticket_3486,account_507,contract_38_1_11,2023-08-20,,6,89,Low,issue_3,In Progress
2023-10-01,ticket_3486,account_507,contract_38_1_11,2023-08-20,,6,89,Low,issue_3,In Progress
2023-11-01,ticket_3486,account_507,contract_38_1_11,2023-08-20,2023-11-17,6,89,Low,issue_4,In Progress
2023-12-01,ticket_3486,account_507,contract_38_1_11,2023-08-20,2023-11-17,6,89,Low,issue_4,Open
2023-02-01,ticket_4884,account_507,contract_38_1_11,2023-01-31,,2,65,High,issue_3,Closed
2023-03-01,ticket_4884,account_507,contract_38_1_11,2023-01-31,,2,65,High,issue_1,Pending
2023-04-01,ticket_4884,account_507,contract_38_1_11,2023-01-31,2023-04-06,2,65,High,issue_4,In Progress
2023-05-01,ticket_4884,account_507,contract_38_1_11,2023-01-31,2023-04-06,2,65,High,issue_2,In Progress
2023-06-01,ticket_4884,account_507,contract_38_1_11,2023-01-31,2023-04-06,2,65,High,issue_2,Resolved
2023-07-01,ticket_4884,account_507,contract_38_1_11,2023-01-31,2023-04-06,2,65,High,issue_3,Open
2023-08-01,ticket_4884,account_507,contract_38_1_11,2023-01-31,2023-04-06,2,65,High,issue_4,Open
2023-09-01,ticket_4884,account_507,contract_38_1_11,2023-01-31,2023-04-06,2,65,High,issue_1,Pending
2023-10-01,ticket_4884,account_507,contract_38_1_11,2023-01-31,2023-04-06,2,65,High,issue_1,In Progress
2023-11-01,ticket_4884,account_507,contract_38_1_11,2023-01-31,2023-04-06,2,65,High,issue_4,Resolved
2023-12-01,ticket_4884,account_507,contract_38_1_11,2023-01-31,2023-04-06,2,65,High,issue_2,In Progress
2023-11-01,ticket_5657,account_507,contract_38_1_11,2023-10-21,,1,41,Medium,issue_3,Closed
2023-12-01,ticket_5657,account_507,contract_38_1_11,2023-10-21,2023-12-01,1,41,Medium,issue_4,Resolved
2023-04-01,ticket_3450,account_508,contract_38_1_12,2023-03-31,2023-04-10,5,10,Low,issue_4,Closed
2023-05-01,ticket_3450,account_508,contract_38_1_12,2023-03-31,2023-04-10,5,10,Low,issue_1,Closed
2023-06-01,ticket_3450,account_508,contract_38_1_12,2023-03-31,2023-04-10,5,10,Low,issue_4,Pending
2023-07-01,ticket_3450,account_508,contract_38_1_12,2023-03-31,2023-04-10,5,10,Low,issue_3,In Progress
2023-08-01,ticket_3450,account_508,contract_38_1_12,2023-03-31,2023-04-10,5,10,Low,issue_1,Resolved
2023-09-01,ticket_3450,account_508,contract_38_1_12,2023-03-31,2023-04-10,5,10,Low,issue_1,Open
2023-10-01,ticket_3450,account_508,contract_38_1_12,2023-03-31,2023-04-10,5,10,Low,issue_1,In Progress
2023-11-01,ticket_3450,account_508,contract_38_1_12,2023-03-31,2023-04-10,5,10,Low,issue_2,In Progress
2023-12-01,ticket_3450,account_508,contract_38_1_12,2023-03-31,2023-04-10,5,10,Low,issue_1,Open
2023-10-01,ticket_3616,account_508,contract_38_1_12,2023-09-08,2023-09-12,1,4,Critical,issue_2,Closed
2023-11-01,ticket_3616,account_508,contract_38_1_12,2023-09-08,2023-09-12,1,4,Critical,issue_1,Pending
2023-12-01,ticket_3616,account_508,contract_38_1_12,2023-09-08,2023-09-12,1,4,Critical,issue_3,Pending
2023-09-01,ticket_6523,account_509,contract_38_1_13,2023-08-29,,7,45,Low,issue_1,Open
2023-10-01,ticket_6523,account_509,contract_38_1_13,2023-08-29,2023-10-13,7,45,Low,issue_4,Open
2023-11-01,ticket_6523,account_509,contract_38_1_13,2023-08-29,2023-10-13,7,45,Low,issue_3,Resolved
2023-12-01,ticket_6523,account_509,contract_38_1_13,2023-08-29,2023-10-13,7,45,Low,issue_4,Open
2023-02-01,ticket_9978,account_509,contract_38_1_13,2023-01-11,,10,85,Low,issue_2,In Progress
2023-03-01,ticket_9978,account_509,contract_38_1_13,2023-01-11,,10,85,Low,issue_4,Open
2023-04-01,ticket_9978,account_509,contract_38_1_13,2023-01-11,2023-04-06,10,85,Low,issue_1,In Progress
2023-05-01,ticket_9978,account_509,contract_38_1_13,2023-01-11,2023-04-06,10,85,Low,issue_2,Resolved
2023-06-01,ticket_9978,account_509,contract_38_1_13,2023-01-11,2023-04-06,10,85,Low,issue_1,Pending
2023-07-01,ticket_9978,account_509,contract_38_1_13,2023-01-11,2023-04-06,10,85,Low,issue_4,In Progress
2023-08-01,ticket_9978,account_509,contract_38_1_13,2023-01-11,2023-04-06,10,85,Low,issue_1,Resolved
2023-09-01,ticket_9978,account_509,contract_38_1_13,2023-01-11,2023-04-06,10,85,Low,issue_1,In Progress
2023-10-01,ticket_9978,account_509,contract_38_1_13,2023-01-11,2023-04-06,10,85,Low,issue_4,In Progress
2023-11-01,ticket_9978,account_509,contract_38_1_13,2023-01-11,2023-04-06,10,85,Low,issue_2,Resolved
2023-12-01,ticket_9978,account_509,contract_38_1_13,2023-01-11,2023-04-06,10,85,Low,issue_4,In Progress
2024-04-01,ticket_3606,account_509,contract_38_2_3,2024-03-11,2024-04-27,19,47,Low,issue_4,In Progress
2024-05-01,ticket_3606,account_509,contract_38_2_3,2024-03-11,2024-04-27,19,47,Low,issue_2,Pending
2024-06-01,ticket_3606,account_509,contract_38_2_3,2024-03-11,2024-04-27,19,47,Low,issue_1,In Progress
2024-07-01,ticket_3606,account_509,contract_38_2_3,2024-03-11,2024-04-27,19,47,Low,issue_4,In Progress
2024-08-01,ticket_3606,account_509,contract_38_2_3,2024-03-11,2024-04-27,19,47,Low,issue_3,Pending
2024-09-01,ticket_3606,account_509,contract_38_2_3,2024-03-11,2024-04-27,19,47,Low,issue_2,Pending
2024-10-01,ticket_3606,account_509,contract_38_2_3,2024-03-11,2024-04-27,19,47,Low,issue_4,Pending
2024-11-01,ticket_3606,account_509,contract_38_2_3,2024-03-11,2024-04-27,19,47,Low,issue_3,Pending
2024-12-01,ticket_3606,account_509,contract_38_2_3,2024-03-11,2024-04-27,19,47,Low,issue_2,In Progress
2021-04-01,ticket_8641,account_51,contract_6_2_5,2021-03-21,,5,43,Medium,issue_4,Resolved
2021-05-01,ticket_8641,account_51,contract_6_2_5,2021-03-21,2021-05-03,5,43,Medium,issue_2,Pending
2021-06-01,ticket_8641,account_51,contract_6_2_5,2021-03-21,2021-05-03,5,43,Medium,issue_1,In Progress
2021-07-01,ticket_8641,account_51,contract_6_2_5,2021-03-21,2021-05-03,5,43,Medium,issue_1,Closed
2021-08-01,ticket_8641,account_51,contract_6_2_5,2021-03-21,2021-05-03,5,43,Medium,issue_2,In Progress
2021-09-01,ticket_8641,account_51,contract_6_2_5,2021-03-21,2021-05-03,5,43,Medium,issue_3,Resolved
2021-10-01,ticket_8641,account_51,contract_6_2_5,2021-03-21,2021-05-03,5,43,Medium,issue_2,In Progress
2021-11-01,ticket_8641,account_51,contract_6_2_5,2021-03-21,2021-05-03,5,43,Medium,issue_3,In Progress
2021-12-01,ticket_8641,account_51,contract_6_2_5,2021-03-21,2021-05-03,5,43,Medium,issue_3,Pending
2021-09-01,ticket_7833,account_51,contract_6_2_5,2021-08-03,2021-09-04,3,32,High,issue_1,Open
2021-10-01,ticket_7833,account_51,contract_6_2_5,2021-08-03,2021-09-04,3,32,High,issue_3,Pending
2021-11-01,ticket_7833,account_51,contract_6_2_5,2021-08-03,2021-09-04,3,32,High,issue_1,In Progress
2021-12-01,ticket_7833,account_51,contract_6_2_5,2021-08-03,2021-09-04,3,32,High,issue_4,In Progress
2022-08-01,ticket_9090,account_51,contract_6_3_1,2022-07-19,2022-07-29,4,10,Medium,issue_2,Open
2022-09-01,ticket_9090,account_51,contract_6_3_1,2022-07-19,2022-07-29,4,10,Medium,issue_4,Closed
2022-10-01,ticket_9090,account_51,contract_6_3_1,2022-07-19,2022-07-29,4,10,Medium,issue_4,Resolved
2022-11-01,ticket_9090,account_51,contract_6_3_1,2022-07-19,2022-07-29,4,10,Medium,issue_1,Open
2022-12-01,ticket_9090,account_51,contract_6_3_1,2022-07-19,2022-07-29,4,10,Medium,issue_2,In Progress
2022-12-01,ticket_5229,account_51,contract_6_3_1,2022-11-04,2022-11-10,4,6,Medium,issue_3,In Progress
2023-03-01,ticket_8468,account_510,contract_38_1_14,2023-02-05,,3,66,High,issue_2,In Progress
2023-04-01,ticket_8468,account_510,contract_38_1_14,2023-02-05,2023-04-12,3,66,High,issue_3,Resolved
2023-05-01,ticket_8468,account_510,contract_38_1_14,2023-02-05,2023-04-12,3,66,High,issue_1,Closed
2023-06-01,ticket_8468,account_510,contract_38_1_14,2023-02-05,2023-04-12,3,66,High,issue_3,Open
2023-07-01,ticket_8468,account_510,contract_38_1_14,2023-02-05,2023-04-12,3,66,High,issue_4,In Progress
2023-08-01,ticket_8468,account_510,contract_38_1_14,2023-02-05,2023-04-12,3,66,High,issue_2,In Progress
2023-09-01,ticket_8468,account_510,contract_38_1_14,2023-02-05,2023-04-12,3,66,High,issue_2,Open
2023-10-01,ticket_8468,account_510,contract_38_1_14,2023-02-05,2023-04-12,3,66,High,issue_4,Open
2023-11-01,ticket_8468,account_510,contract_38_1_14,2023-02-05,2023-04-12,3,66,High,issue_3,In Progress
2023-12-01,ticket_8468,account_510,contract_38_1_14,2023-02-05,2023-04-12,3,66,High,issue_2,Resolved
2023-08-01,ticket_3310,account_510,contract_38_1_14,2023-07-20,,4,77,High,issue_2,Resolved
2023-09-01,ticket_3310,account_510,contract_38_1_14,2023-07-20,,4,77,High,issue_3,In Progress
2023-10-01,ticket_3310,account_510,contract_38_1_14,2023-07-20,2023-10-05,4,77,High,issue_1,In Progress
2023-11-01,ticket_3310,account_510,contract_38_1_14,2023-07-20,2023-10-05,4,77,High,issue_2,Resolved
2023-12-01,ticket_3310,account_510,contract_38_1_14,2023-07-20,2023-10-05,4,77,High,issue_3,Open
2023-09-01,ticket_5631,account_511,contract_38_1_15,2023-08-08,2023-08-19,1,11,Critical,issue_2,In Progress
2023-10-01,ticket_5631,account_511,contract_38_1_15,2023-08-08,2023-08-19,1,11,Critical,issue_1,Resolved
2023-11-01,ticket_5631,account_511,contract_38_1_15,2023-08-08,2023-08-19,1,11,Critical,issue_3,Resolved
2023-12-01,ticket_5631,account_511,contract_38_1_15,2023-08-08,2023-08-19,1,11,Critical,issue_3,In Progress
2024-11-01,ticket_2464,account_511,contract_38_2_5,2024-10-02,2024-10-16,1,14,High,issue_1,Open
2024-12-01,ticket_2464,account_511,contract_38_2_5,2024-10-02,2024-10-16,1,14,High,issue_1,Resolved
2024-10-01,ticket_9961,account_511,contract_38_2_5,2024-09-29,,2,66,High,issue_2,Open
2024-11-01,ticket_9961,account_511,contract_38_2_5,2024-09-29,,2,66,High,issue_2,Closed
2024-12-01,ticket_9961,account_511,contract_38_2_5,2024-09-29,2024-12-04,2,66,High,issue_1,Pending
2024-12-01,ticket_2628,account_511,contract_38_2_5,2024-11-24,2024-12-28,17,34,Low,issue_4,Resolved
2024-04-01,ticket_8909,account_512,contract_38_2_6,2024-03-15,,6,69,Low,issue_2,Open
2024-05-01,ticket_8909,account_512,contract_38_2_6,2024-03-15,2024-05-23,6,69,Low,issue_4,Closed
2024-06-01,ticket_8909,account_512,contract_38_2_6,2024-03-15,2024-05-23,6,69,Low,issue_2,In Progress
2024-07-01,ticket_8909,account_512,contract_38_2_6,2024-03-15,2024-05-23,6,69,Low,issue_1,Resolved
2024-08-01,ticket_8909,account_512,contract_38_2_6,2024-03-15,2024-05-23,6,69,Low,issue_4,Resolved
2024-09-01,ticket_8909,account_512,contract_38_2_6,2024-03-15,2024-05-23,6,69,Low,issue_2,Open
2024-10-01,ticket_8909,account_512,contract_38_2_6,2024-03-15,2024-05-23,6,69,Low,issue_1,Open
2024-11-01,ticket_8909,account_512,contract_38_2_6,2024-03-15,2024-05-23,6,69,Low,issue_4,Resolved
2024-12-01,ticket_8909,account_512,contract_38_2_6,2024-03-15,2024-05-23,6,69,Low,issue_4,In Progress
2024-06-01,ticket_5696,account_512,contract_38_2_6,2024-06-01,,4,63,High,issue_1,Open
2024-07-01,ticket_5696,account_512,contract_38_2_6,2024-06-01,,4,63,High,issue_1,In Progress
2024-08-01,ticket_5696,account_512,contract_38_2_6,2024-06-01,2024-08-03,4,63,High,issue_4,In Progress
2024-09-01,ticket_5696,account_512,contract_38_2_6,2024-06-01,2024-08-03,4,63,High,issue_1,Pending
2024-10-01,ticket_5696,account_512,contract_38_2_6,2024-06-01,2024-08-03,4,63,High,issue_2,Open
2024-11-01,ticket_5696,account_512,contract_38_2_6,2024-06-01,2024-08-03,4,63,High,issue_2,Closed
2024-12-01,ticket_5696,account_512,contract_38_2_6,2024-06-01,2024-08-03,4,63,High,issue_1,Open
2024-04-01,ticket_8856,account_512,contract_38_2_6,2024-03-05,2024-04-04,7,30,Medium,issue_1,Open
2024-05-01,ticket_8856,account_512,contract_38_2_6,2024-03-05,2024-04-04,7,30,Medium,issue_3,In Progress
2024-06-01,ticket_8856,account_512,contract_38_2_6,2024-03-05,2024-04-04,7,30,Medium,issue_1,Resolved
2024-07-01,ticket_8856,account_512,contract_38_2_6,2024-03-05,2024-04-04,7,30,Medium,issue_4,Open
2024-08-01,ticket_8856,account_512,contract_38_2_6,2024-03-05,2024-04-04,7,30,Medium,issue_4,In Progress
2024-09-01,ticket_8856,account_512,contract_38_2_6,2024-03-05,2024-04-04,7,30,Medium,issue_3,Pending
2024-10-01,ticket_8856,account_512,contract_38_2_6,2024-03-05,2024-04-04,7,30,Medium,issue_3,Pending
2024-11-01,ticket_8856,account_512,contract_38_2_6,2024-03-05,2024-04-04,7,30,Medium,issue_3,Closed
2024-12-01,ticket_8856,account_512,contract_38_2_6,2024-03-05,2024-04-04,7,30,Medium,issue_2,Open
2024-06-01,ticket_9974,account_514,contract_38_2_8,2024-05-07,,7,62,Low,issue_1,Pending
2024-07-01,ticket_9974,account_514,contract_38_2_8,2024-05-07,2024-07-08,7,62,Low,issue_2,In Progress
2024-08-01,ticket_9974,account_514,contract_38_2_8,2024-05-07,2024-07-08,7,62,Low,issue_3,Closed
2024-09-01,ticket_9974,account_514,contract_38_2_8,2024-05-07,2024-07-08,7,62,Low,issue_3,In Progress
2024-10-01,ticket_9974,account_514,contract_38_2_8,2024-05-07,2024-07-08,7,62,Low,issue_4,Resolved
2024-11-01,ticket_9974,account_514,contract_38_2_8,2024-05-07,2024-07-08,7,62,Low,issue_4,Closed
2024-12-01,ticket_9974,account_514,contract_38_2_8,2024-05-07,2024-07-08,7,62,Low,issue_1,Pending
2025-12-01,ticket_4674,account_514,contract_38_3_2,2025-11-17,2025-12-27,1,40,Critical,issue_2,Pending
2023-06-01,ticket_9362,account_515,contract_39_1_1,2023-05-25,2023-06-17,1,23,Critical,issue_4,Pending
2023-07-01,ticket_9362,account_515,contract_39_1_1,2023-05-25,2023-06-17,1,23,Critical,issue_4,Open
2023-08-01,ticket_9362,account_515,contract_39_1_1,2023-05-25,2023-06-17,1,23,Critical,issue_4,Open
2023-09-01,ticket_9362,account_515,contract_39_1_1,2023-05-25,2023-06-17,1,23,Critical,issue_2,Resolved
2023-10-01,ticket_9362,account_515,contract_39_1_1,2023-05-25,2023-06-17,1,23,Critical,issue_1,Open
2023-11-01,ticket_9362,account_515,contract_39_1_1,2023-05-25,2023-06-17,1,23,Critical,issue_1,Open
2023-12-01,ticket_9362,account_515,contract_39_1_1,2023-05-25,2023-06-17,1,23,Critical,issue_1,Resolved
2023-02-01,ticket_3163,account_517,contract_39_1_3,2023-01-16,,8,58,Medium,issue_1,Closed
2023-03-01,ticket_3163,account_517,contract_39_1_3,2023-01-16,2023-03-15,8,58,Medium,issue_3,Open
2023-04-01,ticket_3163,account_517,contract_39_1_3,2023-01-16,2023-03-15,8,58,Medium,issue_1,In Progress
2023-05-01,ticket_3163,account_517,contract_39_1_3,2023-01-16,2023-03-15,8,58,Medium,issue_3,Closed
2023-06-01,ticket_3163,account_517,contract_39_1_3,2023-01-16,2023-03-15,8,58,Medium,issue_3,Resolved
2023-07-01,ticket_3163,account_517,contract_39_1_3,2023-01-16,2023-03-15,8,58,Medium,issue_2,Open
2023-08-01,ticket_3163,account_517,contract_39_1_3,2023-01-16,2023-03-15,8,58,Medium,issue_2,In Progress
2023-09-01,ticket_3163,account_517,contract_39_1_3,2023-01-16,2023-03-15,8,58,Medium,issue_2,Resolved
2023-10-01,ticket_3163,account_517,contract_39_1_3,2023-01-16,2023-03-15,8,58,Medium,issue_1,In Progress
2023-11-01,ticket_3163,account_517,contract_39_1_3,2023-01-16,2023-03-15,8,58,Medium,issue_1,Resolved
2023-12-01,ticket_3163,account_517,contract_39_1_3,2023-01-16,2023-03-15,8,58,Medium,issue_4,In Progress
2023-03-01,ticket_4492,account_517,contract_39_1_3,2023-02-10,,3,77,High,issue_3,Closed
2023-04-01,ticket_4492,account_517,contract_39_1_3,2023-02-10,2023-04-28,3,77,High,issue_1,In Progress
2023-05-01,ticket_4492,account_517,contract_39_1_3,2023-02-10,2023-04-28,3,77,High,issue_4,Open
2023-06-01,ticket_4492,account_517,contract_39_1_3,2023-02-10,2023-04-28,3,77,High,issue_1,Closed
2023-07-01,ticket_4492,account_517,contract_39_1_3,2023-02-10,2023-04-28,3,77,High,issue_3,Resolved
2023-08-01,ticket_4492,account_517,contract_39_1_3,2023-02-10,2023-04-28,3,77,High,issue_4,Open
2023-09-01,ticket_4492,account_517,contract_39_1_3,2023-02-10,2023-04-28,3,77,High,issue_3,Pending
2023-10-01,ticket_4492,account_517,contract_39_1_3,2023-02-10,2023-04-28,3,77,High,issue_4,Open
2023-11-01,ticket_4492,account_517,contract_39_1_3,2023-02-10,2023-04-28,3,77,High,issue_1,Open
2023-12-01,ticket_4492,account_517,contract_39_1_3,2023-02-10,2023-04-28,3,77,High,issue_2,Resolved
2020-11-01,ticket_1379,account_52,contract_6_1_8,2020-10-24,2020-11-19,1,26,Critical,issue_2,Pending
2020-12-01,ticket_1379,account_52,contract_6_1_8,2020-10-24,2020-11-19,1,26,Critical,issue_2,Pending
2021-06-01,ticket_4896,account_52,contract_6_2_6,2021-05-08,,16,60,Low,issue_4,Open
2021-07-01,ticket_4896,account_52,contract_6_2_6,2021-05-08,2021-07-07,16,60,Low,issue_4,In Progress
2021-08-01,ticket_4896,account_52,contract_6_2_6,2021-05-08,2021-07-07,16,60,Low,issue_4,Resolved
2021-09-01,ticket_4896,account_52,contract_6_2_6,2021-05-08,2021-07-07,16,60,Low,issue_4,Pending
2021-10-01,ticket_4896,account_52,contract_6_2_6,2021-05-08,2021-07-07,16,60,Low,issue_2,Open
2021-11-01,ticket_4896,account_52,contract_6_2_6,2021-05-08,2021-07-07,16,60,Low,issue_4,Open
2021-12-01,ticket_4896,account_52,contract_6_2_6,2021-05-08,2021-07-07,16,60,Low,issue_2,In Progress
2023-11-01,ticket_4597,account_520,contract_39_1_6,2023-10-04,,1,65,Critical,issue_3,Closed
2023-12-01,ticket_4597,account_520,contract_39_1_6,2023-10-04,2023-12-08,1,65,Critical,issue_4,Resolved
2023-06-01,ticket_8461,account_520,contract_39_1_6,2023-05-31,,4,73,Low,issue_4,Pending
2023-07-01,ticket_8461,account_520,contract_39_1_6,2023-05-31,,4,73,Low,issue_1,Open
2023-08-01,ticket_8461,account_520,contract_39_1_6,2023-05-31,2023-08-12,4,73,Low,issue_1,Pending
2023-09-01,ticket_8461,account_520,contract_39_1_6,2023-05-31,2023-08-12,4,73,Low,issue_2,Open
2023-10-01,ticket_8461,account_520,contract_39_1_6,2023-05-31,2023-08-12,4,73,Low,issue_4,Resolved
2023-11-01,ticket_8461,account_520,contract_39_1_6,2023-05-31,2023-08-12,4,73,Low,issue_3,Pending
2023-12-01,ticket_8461,account_520,contract_39_1_6,2023-05-31,2023-08-12,4,73,Low,issue_1,In Progress
2023-03-01,ticket_8307,account_521,contract_39_1_7,2023-02-20,,3,53,High,issue_1,Pending
2023-04-01,ticket_8307,account_521,contract_39_1_7,2023-02-20,2023-04-14,3,53,High,issue_1,Resolved
2023-05-01,ticket_8307,account_521,contract_39_1_7,2023-02-20,2023-04-14,3,53,High,issue_2,Resolved
2023-06-01,ticket_8307,account_521,contract_39_1_7,2023-02-20,2023-04-14,3,53,High,issue_3,Open
2023-07-01,ticket_8307,account_521,contract_39_1_7,2023-02-20,2023-04-14,3,53,High,issue_3,Pending
2023-08-01,ticket_8307,account_521,contract_39_1_7,2023-02-20,2023-04-14,3,53,High,issue_2,Closed
2023-09-01,ticket_8307,account_521,contract_39_1_7,2023-02-20,2023-04-14,3,53,High,issue_2,Pending
2023-10-01,ticket_8307,account_521,contract_39_1_7,2023-02-20,2023-04-14,3,53,High,issue_4,Pending
2023-11-01,ticket_8307,account_521,contract_39_1_7,2023-02-20,2023-04-14,3,53,High,issue_1,Pending
2023-12-01,ticket_8307,account_521,contract_39_1_7,2023-02-20,2023-04-14,3,53,High,issue_2,In Progress
2023-11-01,ticket_2146,account_521,contract_39_1_7,2023-10-20,,15,52,Low,issue_2,Resolved
2023-12-01,ticket_2146,account_521,contract_39_1_7,2023-10-20,2023-12-11,15,52,Low,issue_4,In Progress
2023-11-01,ticket_5813,account_522,contract_39_1_8,2023-10-04,2023-10-06,1,2,Low,issue_3,Closed
2023-12-01,ticket_5813,account_522,contract_39_1_8,2023-10-04,2023-10-06,1,2,Low,issue_1,Open
2023-12-01,ticket_7979,account_522,contract_39_1_8,2023-11-06,2023-12-20,3,44,High,issue_3,Closed
2023-04-01,ticket_1269,account_523,contract_39_1_9,2023-03-21,,11,43,Low,issue_4,Pending
2023-05-01,ticket_1269,account_523,contract_39_1_9,2023-03-21,2023-05-03,11,43,Low,issue_1,Pending
2023-06-01,ticket_1269,account_523,contract_39_1_9,2023-03-21,2023-05-03,11,43,Low,issue_3,Open
2023-07-01,ticket_1269,account_523,contract_39_1_9,2023-03-21,2023-05-03,11,43,Low,issue_1,Pending
2023-08-01,ticket_1269,account_523,contract_39_1_9,2023-03-21,2023-05-03,11,43,Low,issue_1,Resolved
2023-09-01,ticket_1269,account_523,contract_39_1_9,2023-03-21,2023-05-03,11,43,Low,issue_2,Pending
2023-10-01,ticket_1269,account_523,contract_39_1_9,2023-03-21,2023-05-03,11,43,Low,issue_4,Pending
2023-11-01,ticket_1269,account_523,contract_39_1_9,2023-03-21,2023-05-03,11,43,Low,issue_1,In Progress
2023-12-01,ticket_1269,account_523,contract_39_1_9,2023-03-21,2023-05-03,11,43,Low,issue_3,Resolved
2023-10-01,ticket_5468,account_524,contract_39_1_10,2023-09-03,,7,70,Medium,issue_1,Open
2023-11-01,ticket_5468,account_524,contract_39_1_10,2023-09-03,2023-11-12,7,70,Medium,issue_1,Resolved
2023-12-01,ticket_5468,account_524,contract_39_1_10,2023-09-03,2023-11-12,7,70,Medium,issue_2,Resolved
2023-03-01,ticket_4807,account_525,contract_39_1_11,2023-02-03,2023-02-05,1,2,Low,issue_1,In Progress
2023-04-01,ticket_4807,account_525,contract_39_1_11,2023-02-03,2023-02-05,1,2,Low,issue_3,In Progress
2023-05-01,ticket_4807,account_525,contract_39_1_11,2023-02-03,2023-02-05,1,2,Low,issue_4,Resolved
2023-06-01,ticket_4807,account_525,contract_39_1_11,2023-02-03,2023-02-05,1,2,Low,issue_4,In Progress
2023-07-01,ticket_4807,account_525,contract_39_1_11,2023-02-03,2023-02-05,1,2,Low,issue_3,In Progress
2023-08-01,ticket_4807,account_525,contract_39_1_11,2023-02-03,2023-02-05,1,2,Low,issue_3,Resolved
2023-09-01,ticket_4807,account_525,contract_39_1_11,2023-02-03,2023-02-05,1,2,Low,issue_2,Closed
2023-10-01,ticket_4807,account_525,contract_39_1_11,2023-02-03,2023-02-05,1,2,Low,issue_4,In Progress
2023-11-01,ticket_4807,account_525,contract_39_1_11,2023-02-03,2023-02-05,1,2,Low,issue_3,In Progress
2023-12-01,ticket_4807,account_525,contract_39_1_11,2023-02-03,2023-02-05,1,2,Low,issue_2,In Progress
2023-10-01,ticket_2971,account_525,contract_39_1_11,2023-09-18,2023-10-14,7,26,Medium,issue_2,In Progress
2023-11-01,ticket_2971,account_525,contract_39_1_11,2023-09-18,2023-10-14,7,26,Medium,issue_2,Resolved
2023-12-01,ticket_2971,account_525,contract_39_1_11,2023-09-18,2023-10-14,7,26,Medium,issue_1,Closed
2023-09-01,ticket_4141,account_526,contract_39_1_12,2023-08-02,2023-08-11,2,9,Medium,issue_3,In Progress
2023-10-01,ticket_4141,account_526,contract_39_1_12,2023-08-02,2023-08-11,2,9,Medium,issue_1,In Progress
