contract_id,FOM,MOC,start_of_contract,POC,contract_status,total_activities,meeting_count,email_count,postal_count,invitation_count,training_count,checkin_count,onboarding_count,renewal_pricing_count,inperson_count,demo_count,gift_count,document_count,total_duration,average_duration,attend_count,not_attend_count,cancel_count,high_priority_count,negative_sentiment_count,agg_total_activities,agg_meeting_count,agg_email_count,agg_postal_count,agg_invitation_count,agg_training_count,agg_checkin_count,agg_onboarding_count,agg_renewal_pricing_count,agg_inperson_count,agg_demo_count,agg_gift_count,agg_document_count,agg_total_duration,agg_attend_count,agg_not_attend_count,agg_cancel_count,agg_high_priority_count,agg_negative_sentiment_count,rolling_avg_average_duration,mom_total_activities,mom_total_duration,mom_attend_count,mom_not_attend_count,mom_cancel_count,mom_high_priority_count,mom_negative_sentiment_count,contract_year,ischr,activity_score,activity_score_label
contract_35_1_17,2023-03-01,5,2022-11-01,0.4166666666666667,unknown,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,9,5,2,2,1,1,0,1,3,0,1,2,0,480,3,2,0,2,0,90.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,0,0,normal
contract_35_1_17,2023-06-01,8,2022-11-01,0.6666666666666666,unknown,3,2,1,0,1,0,0,0,1,0,1,0,0,180,90.0,1,0,1,2,1,12,7,3,2,2,1,0,1,4,0,2,2,0,660,4,2,1,4,1,90.0,2.0,180.0,1.0,0.0,1.0,2.0,1.0,2023,0,0,normal
contract_35_1_17,2023-07-01,9,2022-11-01,0.75,unknown,1,1,0,0,0,0,0,0,0,1,0,0,0,90,,0,0,1,0,0,13,8,3,2,2,1,0,1,4,1,2,2,0,750,4,2,2,4,1,90.0,-2.0,-90.0,-1.0,0.0,0.0,-2.0,-1.0,2023,0,0,normal
contract_35_1_17,2023-09-01,11,2022-11-01,0.9166666666666666,unknown,1,1,0,0,0,0,0,0,0,1,0,0,0,60,60.0,1,0,0,0,1,14,9,3,2,2,1,0,1,4,2,2,2,0,810,5,2,2,4,2,80.0,0.0,-30.0,1.0,0.0,-1.0,0.0,1.0,2023,0,0,normal
contract_35_1_17,2023-10-01,12,2022-11-01,1.0,unknown,2,2,0,0,0,0,0,0,1,1,0,0,0,240,120.0,1,1,0,0,0,16,11,3,2,2,1,0,1,5,3,2,2,0,1050,6,3,2,4,2,90.0,1.0,180.0,0.0,1.0,0.0,0.0,-1.0,2023,0,0,normal
contract_35_1_18,2022-11-01,1,2022-11-01,0.08333333333333333,unknown,1,1,0,0,0,1,0,0,0,0,0,0,0,90,90.0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,90,1,0,0,1,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,0,0,normal
contract_35_1_18,2022-12-01,2,2022-11-01,0.16666666666666666,unknown,3,1,1,1,1,0,1,0,0,0,0,1,0,60,60.0,1,0,0,1,0,4,2,1,1,1,1,1,0,0,0,0,1,0,150,2,0,0,2,0,75.0,2.0,-30.0,0.0,0.0,0.0,0.0,0.0,2022,0,0,normal
contract_35_1_18,2023-01-01,3,2022-11-01,0.25,unknown,2,2,0,0,0,1,1,0,0,0,0,0,0,150,75.0,2,0,0,0,1,6,4,1,1,1,2,2,0,0,0,0,1,0,300,4,0,0,2,1,75.0,-1.0,90.0,1.0,0.0,0.0,-1.0,1.0,2023,0,0,normal
contract_35_1_18,2023-02-01,4,2022-11-01,0.3333333333333333,unknown,2,2,0,0,1,1,0,0,0,0,0,0,0,120,60.0,2,0,0,1,1,8,6,1,1,2,3,2,0,0,0,0,1,0,420,6,0,0,3,2,71.25,0.0,-30.0,0.0,0.0,0.0,1.0,0.0,2023,0,0,normal
contract_35_1_18,2023-03-01,5,2022-11-01,0.4166666666666667,unknown,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,9,6,2,1,2,3,2,0,1,0,0,1,0,420,6,0,0,3,2,71.25,-1.0,-120.0,-2.0,0.0,0.0,-1.0,-1.0,2023,0,0,normal
contract_35_1_18,2023-04-01,6,2022-11-01,0.5,unknown,1,1,0,0,1,0,0,0,0,0,0,0,0,120,120.0,1,0,0,0,0,10,7,2,1,3,3,2,0,1,0,0,1,0,540,7,0,0,3,2,81.0,0.0,120.0,1.0,0.0,0.0,0.0,0.0,2023,0,0,normal
contract_35_1_18,2023-05-01,7,2022-11-01,0.5833333333333334,unknown,1,1,0,0,0,0,1,0,0,0,0,0,0,30,30.0,1,0,0,0,0,11,8,2,1,3,3,3,0,1,0,0,1,0,570,8,0,0,3,2,72.5,0.0,-90.0,0.0,0.0,0.0,0.0,0.0,2023,0,0,normal
contract_35_1_18,2023-07-01,9,2022-11-01,0.75,unknown,3,2,1,0,0,0,2,0,1,0,0,0,0,150,120.0,1,1,0,0,1,14,10,3,1,3,3,5,0,2,0,0,1,0,720,9,1,0,3,3,79.28571428571429,2.0,120.0,0.0,1.0,0.0,0.0,1.0,2023,0,0,normal
contract_35_1_18,2023-10-01,12,2022-11-01,1.0,unknown,2,1,1,0,1,0,0,0,1,0,0,0,0,60,60.0,1,0,0,2,0,16,11,4,1,4,3,5,0,3,0,0,1,0,780,10,1,0,5,3,76.875,-1.0,-90.0,0.0,-1.0,0.0,2.0,-1.0,2023,0,0,normal
contract_35_1_2,2022-12-01,2,2022-11-01,0.16666666666666666,churned,1,1,0,0,0,1,0,0,0,0,0,0,0,60,,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,60,0,1,0,1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,1,0,normal
contract_35_1_2,2023-08-01,10,2022-11-01,0.8333333333333334,churned,1,1,0,0,0,0,1,0,0,0,0,0,0,60,60.0,1,0,0,0,1,2,2,0,0,0,1,1,0,0,0,0,0,0,120,1,1,0,1,1,60.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,2023,1,0,normal
contract_35_1_3,2022-11-01,1,2022-11-01,0.08333333333333333,churned,1,1,0,0,0,0,1,0,0,0,0,0,0,30,30.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,30,1,0,0,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,1,0,normal
contract_35_1_3,2023-05-01,7,2022-11-01,0.5833333333333334,churned,1,1,0,0,0,0,1,0,0,0,0,0,0,60,60.0,1,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,90,2,0,0,0,0,45.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2023,1,0,normal
contract_35_1_4,2023-01-01,3,2022-11-01,0.25,churned,1,1,0,0,0,0,0,0,0,0,1,0,0,120,120.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,120,1,0,0,0,1,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,1,0,normal
contract_35_1_4,2023-03-01,5,2022-11-01,0.4166666666666667,churned,1,1,0,0,0,1,0,0,0,0,0,0,0,120,120.0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,240,2,0,0,0,1,120.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2023,1,0,normal
contract_35_1_5,2022-12-01,2,2022-11-01,0.16666666666666666,churned,2,2,0,0,1,0,0,0,1,0,0,0,0,210,105.0,2,0,0,1,0,2,2,0,0,1,0,0,0,1,0,0,0,0,210,2,0,0,1,0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,1,0,normal
contract_35_1_5,2023-03-01,5,2022-11-01,0.4166666666666667,churned,2,1,0,1,1,1,0,0,0,0,0,0,0,120,120.0,1,0,0,1,0,4,3,0,1,2,1,0,0,1,0,0,0,0,330,3,0,0,2,0,112.5,0.0,-90.0,-1.0,0.0,0.0,0.0,0.0,2023,1,0,normal
contract_35_1_5,2023-07-01,9,2022-11-01,0.75,churned,1,1,0,0,0,0,0,0,0,0,1,0,0,60,60.0,1,0,0,1,0,5,4,0,1,2,1,0,0,1,0,1,0,0,390,4,0,0,3,0,95.0,-1.0,-60.0,0.0,0.0,0.0,0.0,0.0,2023,1,0,normal
contract_35_1_6,2022-12-01,2,2022-11-01,0.16666666666666666,unknown,1,1,0,0,0,1,0,0,0,0,0,0,0,120,120.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,120,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,0,0,normal
contract_35_1_6,2023-05-01,7,2022-11-01,0.5833333333333334,unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,2,1,1,0,0,1,0,1,0,0,0,0,0,120,1,0,0,1,0,120.0,0.0,-120.0,-1.0,0.0,0.0,1.0,0.0,2023,0,0,normal
contract_35_1_6,2023-06-01,8,2022-11-01,0.6666666666666666,unknown,1,1,0,0,1,0,0,0,0,0,0,0,0,60,60.0,1,0,0,0,0,3,2,1,0,1,1,0,1,0,0,0,0,0,180,2,0,0,1,0,90.0,0.0,60.0,1.0,0.0,0.0,-1.0,0.0,2023,0,0,normal
contract_35_1_6,2023-07-01,9,2022-11-01,0.75,unknown,1,1,0,0,0,0,0,1,0,0,0,0,0,120,120.0,1,0,0,0,1,4,3,1,0,1,1,0,2,0,0,0,0,0,300,3,0,0,1,1,100.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,2023,0,0,normal
contract_35_1_6,2023-09-01,11,2022-11-01,0.9166666666666666,unknown,1,1,0,0,0,0,1,0,0,0,0,0,0,60,60.0,1,0,0,0,1,5,4,1,0,1,1,1,2,0,0,0,0,0,360,4,0,0,1,2,90.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,2023,0,0,normal
contract_35_1_7,2023-01-01,3,2022-11-01,0.25,unknown,1,1,0,0,0,0,0,0,1,0,0,0,0,30,30.0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,30,1,0,0,1,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,0,0,normal
contract_35_1_7,2023-02-01,4,2022-11-01,0.3333333333333333,unknown,1,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0,30,1,0,0,1,0,30.0,0.0,-30.0,-1.0,0.0,0.0,-1.0,0.0,2023,0,0,normal
contract_35_1_7,2023-04-01,6,2022-11-01,0.5,unknown,2,2,0,0,0,0,0,0,2,0,0,0,0,210,105.0,2,0,0,0,0,4,3,1,0,0,0,1,0,3,0,0,0,0,240,3,0,0,1,0,67.5,1.0,210.0,2.0,0.0,0.0,0.0,0.0,2023,0,0,normal
contract_35_1_7,2023-05-01,7,2022-11-01,0.5833333333333334,unknown,1,1,0,0,0,0,0,0,0,0,1,0,0,30,30.0,1,0,0,0,0,5,4,1,0,0,0,1,0,3,0,1,0,0,270,4,0,0,1,0,55.0,-1.0,-180.0,-1.0,0.0,0.0,0.0,0.0,2023,0,0,normal
contract_35_1_7,2023-07-01,9,2022-11-01,0.75,unknown,2,1,0,1,0,1,0,0,0,0,1,0,0,60,60.0,1,0,0,1,0,7,5,1,1,0,1,1,0,3,0,2,0,0,330,5,0,0,2,0,56.25,1.0,30.0,0.0,0.0,0.0,1.0,0.0,2023,0,0,normal
contract_35_1_8,2022-11-01,1,2022-11-01,0.08333333333333333,upsell,1,1,0,0,0,1,0,0,0,0,0,0,0,90,90.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,90,1,0,0,0,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,0,0,normal
contract_35_1_8,2022-12-01,2,2022-11-01,0.16666666666666666,upsell,1,1,0,0,0,0,1,0,0,0,0,0,0,60,60.0,1,0,0,0,1,2,2,0,0,0,1,1,0,0,0,0,0,0,150,2,0,0,0,1,75.0,0.0,-30.0,0.0,0.0,0.0,0.0,1.0,2022,0,0,normal
contract_35_1_8,2023-01-01,3,2022-11-01,0.25,upsell,1,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,3,2,1,0,0,1,2,0,0,0,0,0,0,150,2,0,0,0,1,75.0,0.0,-60.0,-1.0,0.0,0.0,0.0,-1.0,2023,0,0,normal
contract_35_1_8,2023-03-01,5,2022-11-01,0.4166666666666667,upsell,1,1,0,0,0,1,0,0,0,0,0,0,0,30,30.0,1,0,0,0,1,4,3,1,0,0,2,2,0,0,0,0,0,0,180,3,0,0,0,2,60.0,0.0,30.0,1.0,0.0,0.0,0.0,1.0,2023,0,0,normal
contract_35_1_8,2023-04-01,6,2022-11-01,0.5,upsell,2,2,0,0,0,0,0,0,0,0,2,0,0,90,60.0,1,0,1,0,0,6,5,1,0,0,2,2,0,0,0,2,0,0,270,4,0,1,0,2,60.0,1.0,60.0,0.0,0.0,1.0,0.0,-1.0,2023,0,0,normal
contract_35_1_8,2023-05-01,7,2022-11-01,0.5833333333333334,upsell,1,1,0,0,0,0,0,0,1,0,0,0,0,90,90.0,1,0,0,0,0,7,6,1,0,0,2,2,0,1,0,2,0,0,360,5,0,1,0,2,66.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,2023,0,0,normal
contract_35_1_8,2023-07-01,9,2022-11-01,0.75,upsell,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,8,6,1,1,1,2,2,0,1,0,2,0,0,360,5,0,1,0,2,66.0,0.0,-90.0,-1.0,0.0,0.0,0.0,0.0,2023,0,0,normal
contract_35_1_8,2023-08-01,10,2022-11-01,0.8333333333333334,upsell,2,2,0,0,0,2,0,0,0,0,0,0,0,120,60.0,2,0,0,0,0,10,8,1,1,1,4,2,0,1,0,2,0,0,480,7,0,1,0,2,65.0,1.0,120.0,2.0,0.0,0.0,0.0,0.0,2023,0,0,normal
contract_35_1_8,2023-09-01,11,2022-11-01,0.9166666666666666,upsell,2,2,0,0,1,0,1,0,0,0,0,0,0,180,90.0,2,0,0,0,0,12,10,1,1,2,4,3,0,1,0,2,0,0,660,9,0,1,0,2,68.57142857142857,0.0,60.0,0.0,0.0,0.0,0.0,0.0,2023,0,0,normal
contract_35_1_9,2023-05-01,7,2022-11-01,0.5833333333333334,unknown,2,0,2,0,0,1,0,0,1,0,0,0,0,0,,0,0,0,1,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,0,0,normal
contract_35_1_9,2023-06-01,8,2022-11-01,0.6666666666666666,unknown,1,1,0,0,0,0,0,1,0,0,0,0,0,30,30.0,1,0,0,1,0,3,1,2,0,0,1,0,1,1,0,0,0,0,30,1,0,0,2,0,30.0,-1.0,30.0,1.0,0.0,0.0,0.0,0.0,2023,0,0,normal
contract_35_1_9,2023-07-01,9,2022-11-01,0.75,unknown,2,2,0,0,0,2,0,0,0,0,0,0,0,90,30.0,1,1,0,0,0,5,3,2,0,0,3,0,1,1,0,0,0,0,120,2,1,0,2,0,30.0,1.0,60.0,0.0,1.0,0.0,-1.0,0.0,2023,0,0,normal
contract_35_1_9,2023-08-01,10,2022-11-01,0.8333333333333334,unknown,1,1,0,0,0,0,0,1,0,0,0,0,0,30,30.0,1,0,0,0,0,6,4,2,0,0,3,0,2,1,0,0,0,0,150,3,1,0,2,0,30.0,-1.0,-60.0,0.0,-1.0,0.0,0.0,0.0,2023,0,0,normal
contract_35_1_9,2023-09-01,11,2022-11-01,0.9166666666666666,unknown,1,1,0,0,1,0,0,0,0,0,0,0,0,90,90.0,1,0,0,0,0,7,5,2,0,1,3,0,2,1,0,0,0,0,240,4,1,0,2,0,45.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,2023,0,0,normal
contract_35_1_9,2023-10-01,12,2022-11-01,1.0,unknown,3,2,1,0,1,1,0,0,1,0,0,0,0,120,60.0,2,0,0,1,1,10,7,3,0,2,4,0,2,2,0,0,0,0,360,6,1,0,3,1,48.0,2.0,30.0,1.0,0.0,0.0,1.0,1.0,2023,0,0,normal
contract_35_2_1,2024-05-01,7,2023-11-01,0.5833333333333334,churned,1,0,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,0,normal
contract_35_2_1,2024-08-01,10,2023-11-01,0.8333333333333334,churned,1,1,0,0,0,0,0,0,0,1,0,0,0,90,90.0,1,0,0,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,90,1,0,0,1,1,90.0,0.0,90.0,1.0,0.0,0.0,1.0,1.0,2024,1,0,normal
contract_35_2_10,2023-12-01,2,2023-11-01,0.16666666666666666,unknown,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,0,0,normal
contract_35_2_10,2024-01-01,3,2023-11-01,0.25,unknown,1,1,0,0,1,0,0,0,0,0,0,0,0,60,60.0,1,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,60,1,0,0,0,0,60.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,2024,0,0,normal
contract_35_2_10,2024-02-01,4,2023-11-01,0.3333333333333333,unknown,2,0,1,1,1,0,0,0,1,0,0,0,0,0,,0,0,0,1,0,4,1,1,2,3,0,0,0,1,0,0,0,0,60,1,0,0,1,0,60.0,1.0,-60.0,-1.0,0.0,0.0,1.0,0.0,2024,0,0,normal
contract_35_2_10,2024-05-01,7,2023-11-01,0.5833333333333334,unknown,3,2,1,0,1,0,1,0,1,0,0,0,0,180,90.0,2,0,0,0,1,7,3,2,2,4,0,1,0,2,0,0,0,0,240,3,0,0,1,1,75.0,1.0,180.0,2.0,0.0,0.0,-1.0,1.0,2024,0,0,normal
contract_35_2_10,2024-07-01,9,2023-11-01,0.75,unknown,2,2,0,0,0,0,1,0,1,0,0,0,0,210,,0,2,0,2,0,9,5,2,2,4,0,2,0,3,0,0,0,0,450,3,2,0,3,1,75.0,-1.0,30.0,-2.0,2.0,0.0,2.0,-1.0,2024,0,0,normal
contract_35_2_11,2023-12-01,2,2023-11-01,0.16666666666666666,upsell,4,2,2,0,2,0,0,0,0,0,0,0,2,90,45.0,2,0,0,0,0,4,2,2,0,2,0,0,0,0,0,0,0,2,90,2,0,0,0,0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,0,0,normal
contract_35_2_11,2024-01-01,3,2023-11-01,0.25,upsell,1,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,5,2,2,1,2,1,0,0,0,0,0,0,2,90,2,0,0,0,0,45.0,-3.0,-90.0,-2.0,0.0,0.0,0.0,0.0,2024,0,0,normal
contract_35_2_11,2024-05-01,7,2023-11-01,0.5833333333333334,upsell,1,1,0,0,0,0,0,1,0,0,0,0,0,60,60.0,1,0,0,0,1,6,3,2,1,2,1,0,1,0,0,0,0,2,150,3,0,0,0,1,52.5,0.0,60.0,1.0,0.0,0.0,0.0,1.0,2024,0,0,normal
contract_35_2_11,2024-06-01,8,2023-11-01,0.6666666666666666,upsell,1,1,0,0,0,0,0,0,0,1,0,0,0,30,30.0,1,0,0,0,0,7,4,2,1,2,1,0,1,0,1,0,0,2,180,4,0,0,0,1,45.0,0.0,-30.0,0.0,0.0,0.0,0.0,-1.0,2024,0,0,normal
contract_35_2_11,2024-08-01,10,2023-11-01,0.8333333333333334,upsell,1,1,0,0,0,1,0,0,0,0,0,0,0,60,60.0,1,0,0,1,1,8,5,2,1,2,2,0,1,0,1,0,0,2,240,5,0,0,1,2,48.75,0.0,30.0,0.0,0.0,0.0,1.0,1.0,2024,0,0,normal
contract_35_2_11,2024-09-01,11,2023-11-01,0.9166666666666666,upsell,2,1,1,0,1,0,0,0,0,0,1,0,0,60,60.0,1,0,0,0,1,10,6,3,1,3,2,0,1,0,1,1,0,2,300,6,0,0,1,3,51.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2024,0,0,normal
contract_35_2_11,2024-10-01,12,2023-11-01,1.0,upsell,1,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,1,0,11,6,4,1,3,2,1,1,0,1,1,0,2,300,6,0,0,2,3,51.0,-1.0,-60.0,-1.0,0.0,0.0,1.0,-1.0,2024,0,0,normal
contract_35_2_12,2023-11-01,1,2023-11-01,0.08333333333333333,unknown,2,2,0,0,0,1,0,0,1,0,0,0,0,210,105.0,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,0,210,2,0,0,0,0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,0,0,normal
contract_35_2_12,2024-01-01,3,2023-11-01,0.25,unknown,3,1,2,0,1,0,0,1,1,0,0,0,0,120,120.0,1,0,0,0,0,5,3,2,0,1,1,0,1,2,0,0,0,0,330,3,0,0,0,0,112.5,1.0,-90.0,-1.0,0.0,0.0,0.0,0.0,2024,0,0,normal
contract_35_2_12,2024-02-01,4,2023-11-01,0.3333333333333333,unknown,2,2,0,0,0,0,0,1,0,1,0,0,0,90,30.0,1,1,0,1,1,7,5,2,0,1,1,0,2,2,1,0,0,0,420,4,1,0,1,1,85.0,-1.0,-30.0,0.0,1.0,0.0,1.0,1.0,2024,0,0,normal
contract_35_2_12,2024-03-01,5,2023-11-01,0.4166666666666667,unknown,1,1,0,0,0,0,1,0,0,0,0,0,0,90,90.0,1,0,0,0,0,8,6,2,0,1,1,1,2,2,1,0,0,0,510,5,1,0,1,1,86.25,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,2024,0,0,normal
contract_35_2_12,2024-04-01,6,2023-11-01,0.5,unknown,3,3,0,0,1,1,0,0,0,0,1,0,0,180,75.0,2,1,0,1,0,11,9,2,0,2,2,1,2,2,1,1,0,0,690,7,2,0,2,1,84.0,2.0,90.0,1.0,1.0,0.0,1.0,0.0,2024,0,0,normal
contract_35_2_12,2024-06-01,8,2023-11-01,0.6666666666666666,unknown,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,12,9,3,0,3,2,1,2,2,1,1,0,0,690,7,2,0,3,1,84.0,-2.0,-180.0,-2.0,-1.0,0.0,0.0,0.0,2024,0,0,normal
contract_35_2_12,2024-07-01,9,2023-11-01,0.75,unknown,1,1,0,0,0,0,0,0,1,0,0,0,0,120,120.0,1,0,0,0,0,13,10,3,0,3,2,1,2,3,1,1,0,0,810,8,2,0,3,1,90.0,0.0,120.0,1.0,0.0,0.0,-1.0,0.0,2024,0,0,normal
contract_35_2_12,2024-08-01,10,2023-11-01,0.8333333333333334,unknown,1,1,0,0,0,1,0,0,0,0,0,0,0,60,,0,1,0,0,0,14,11,3,0,3,3,1,2,3,1,1,0,0,870,8,3,0,3,1,90.0,0.0,-60.0,-1.0,1.0,0.0,0.0,0.0,2024,0,0,normal
contract_35_2_12,2024-10-01,12,2023-11-01,1.0,unknown,4,2,2,0,1,1,1,1,0,0,0,0,0,210,105.0,2,0,0,0,0,18,13,5,0,4,4,2,3,3,1,1,0,0,1080,10,3,0,3,1,92.14285714285714,3.0,150.0,2.0,-1.0,0.0,0.0,0.0,2024,0,0,normal
contract_35_2_13,2023-11-01,1,2023-11-01,0.08333333333333333,upsell,1,1,0,0,0,0,0,1,0,0,0,0,0,60,,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,60,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,0,0,normal
contract_35_2_13,2023-12-01,2,2023-11-01,0.16666666666666666,upsell,2,2,0,0,0,0,0,1,0,1,0,0,0,150,75.0,2,0,0,0,0,3,3,0,0,0,0,0,2,0,1,0,0,0,210,2,1,0,0,0,75.0,1.0,90.0,2.0,-1.0,0.0,0.0,0.0,2023,0,0,normal
contract_35_2_13,2024-01-01,3,2023-11-01,0.25,upsell,2,1,0,1,1,0,0,1,0,0,0,0,0,30,30.0,1,0,0,1,0,5,4,0,1,1,0,0,3,0,1,0,0,0,240,3,1,0,1,0,52.5,0.0,-120.0,-1.0,0.0,0.0,1.0,0.0,2024,0,0,normal
contract_35_2_13,2024-03-01,5,2023-11-01,0.4166666666666667,upsell,2,2,0,0,0,0,1,0,1,0,0,0,0,210,90.0,1,1,0,2,0,7,6,0,1,1,0,1,3,1,1,0,0,0,450,4,2,0,3,0,65.0,0.0,180.0,0.0,1.0,0.0,1.0,0.0,2024,0,0,normal
contract_35_2_13,2024-04-01,6,2023-11-01,0.5,upsell,1,1,0,0,0,0,0,0,0,1,0,0,0,30,30.0,1,0,0,1,0,8,7,0,1,1,0,1,3,1,2,0,0,0,480,5,2,0,4,0,56.25,-1.0,-180.0,0.0,-1.0,0.0,-1.0,0.0,2024,0,0,normal
contract_35_2_13,2024-06-01,8,2023-11-01,0.6666666666666666,upsell,1,1,0,0,0,0,0,0,0,0,1,0,0,60,60.0,1,0,0,0,0,9,8,0,1,1,0,1,3,1,2,1,0,0,540,6,2,0,4,0,57.0,0.0,30.0,0.0,0.0,0.0,-1.0,0.0,2024,0,0,normal
contract_35_2_13,2024-07-01,9,2023-11-01,0.75,upsell,1,1,0,0,0,0,0,0,0,1,0,0,0,60,60.0,1,0,0,0,1,10,9,0,1,1,0,1,3,1,3,1,0,0,600,7,2,0,4,1,57.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024,0,0,normal
contract_35_2_13,2024-08-01,10,2023-11-01,0.8333333333333334,upsell,7,5,1,1,0,2,0,0,1,2,2,0,0,330,67.5,4,0,1,2,1,17,14,1,2,1,2,1,3,2,5,3,0,0,930,11,2,1,6,2,58.92857142857143,6.0,270.0,3.0,0.0,1.0,2.0,0.0,2024,0,0,normal
contract_35_2_13,2024-10-01,12,2023-11-01,1.0,upsell,3,1,1,1,0,1,1,0,0,0,0,1,0,60,60.0,1,0,0,2,1,20,15,2,3,1,3,2,3,2,5,3,1,0,990,12,2,1,8,3,59.0625,-4.0,-270.0,-3.0,0.0,-1.0,0.0,0.0,2024,0,0,normal
contract_35_2_2,2023-12-01,2,2023-11-01,0.16666666666666666,churned,2,0,2,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,1,0,normal
contract_35_2_2,2024-02-01,4,2023-11-01,0.3333333333333333,churned,1,1,0,0,0,0,0,0,1,0,0,0,0,60,60.0,1,0,0,0,1,3,1,2,0,0,0,1,0,2,0,0,0,0,60,1,0,0,0,1,60.0,-1.0,60.0,1.0,0.0,0.0,0.0,1.0,2024,1,0,normal
contract_35_2_2,2024-04-01,6,2023-11-01,0.5,churned,1,1,0,0,0,0,0,0,0,1,0,0,0,120,120.0,1,0,0,1,1,4,2,2,0,0,0,1,0,2,1,0,0,0,180,2,0,0,1,2,90.0,0.0,60.0,0.0,0.0,0.0,1.0,0.0,2024,1,0,normal
contract_35_2_3,2023-12-01,2,2023-11-01,0.16666666666666666,churned,2,2,0,0,0,1,0,0,0,0,1,0,0,120,60.0,2,0,0,1,0,2,2,0,0,0,1,0,0,0,0,1,0,0,120,2,0,0,1,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,1,0,normal
contract_35_2_3,2024-04-01,6,2023-11-01,0.5,churned,1,1,0,0,0,0,0,0,1,0,0,0,0,60,,0,1,0,0,0,3,3,0,0,0,1,0,0,1,0,1,0,0,180,2,1,0,1,0,60.0,-1.0,-60.0,-2.0,1.0,0.0,-1.0,0.0,2024,1,0,normal
